Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	10.854	15.276	0	2	121	0	0	NA	NA	NA	NA	NA
2	1	2	10.854	15.276	0	2	74	0	0	NA	0	NA	0	NA
3	1	3	10.854	15.276	0	2	93	0	0	NA	0	NA	0	0
4	1	4	10.811	15.276	0	2	139	0.043	0.043	NA	0.043	NA	180	180
5	1	5	10.811	14.723	0	2	93	0.595	0.554	NA	0.553	NA	-90	90
6	1	6	10.896	14.809	0	2	139	0.716	0.47	NA	0.12	NA	45	135
7	1	7	10.939	14.766	0	2	74	0.776	0.517	NA	0.06	NA	-45	-90
8	1	8	10.471	14.638	0	2	83	1.261	0.744	NA	0.485	NA	-164.745	-119.745
9	1	9	10.471	14.681	0	2	55	1.303	0.708	NA	0.043	NA	90	-105.255
10	1	10	10.429	14.851	0	2	65	1.478	0.601	NA	0.175	NA	104.036	14.036
11	1	11	10.386	14.851	0	2	65	1.521	0.632	NA	0.043	NA	180	75.964
12	1	12	10.344	14.851	0	2	65	1.563	0.664	NA	0.043	NA	180	0
13	1	13	10.344	14.894	0	2	65	1.606	0.638	NA	0.043	NA	90	-90
14	1	14	10.301	14.936	0	2	74	1.666	0.649	NA	0.06	NA	135	45
15	1	15	10.514	15.106	0	2	65	1.938	0.38	NA	0.272	NA	38.66	-96.34
16	1	16	10.514	15.149	0	2	121	1.981	0.363	NA	0.043	NA	90	51.34
17	1	17	10.514	15.191	0	2	65	2.023	0.351	NA	0.043	NA	90	0
18	1	18	10.514	15.191	0	2	55	2.023	0.351	NA	0	NA	0	-90
19	1	19	10.556	15.106	0	2	65	2.119	0.343	NA	0.095	NA	-63.435	-63.435
20	1	20	10.726	15.106	0	2	93	2.289	0.213	NA	0.17	NA	0	63.435
21	1	21	10.854	15.191	0	2	74	2.442	0.085	NA	0.153	NA	33.69	33.69
22	1	22	10.684	15.234	0	2	46	2.617	0.175	NA	0.175	NA	165.964	132.274
23	1	23	10.641	15.191	0	2	27	2.677	0.229	NA	0.06	NA	-135	59.036
24	1	24	10.641	15.191	0	2	55	2.677	0.229	NA	0	NA	0	135
25	1	25	10.641	15.191	0	2	74	2.677	0.229	NA	0	NA	0	0
26	1	26	10.386	15.361	0	2	83	2.984	0.475	NA	0.307	NA	146.31	146.31
27	1	27	10.386	15.319	0	2	27	3.027	0.47	NA	0.043	NA	-90	123.69
28	1	28	10.386	15.319	0	2	37	3.027	0.47	NA	0	NA	0	90
29	1	29	10.259	14.979	0	2	74	3.39	0.666	NA	0.363	NA	-110.556	-110.556
30	1	30	10.429	15.276	0	2	74	3.733	0.425	NA	0.343	NA	60.255	170.811
31	1	31	10.344	15.276	0	2	65	3.818	0.51	NA	0.085	NA	180	119.745
32	1	32	10.386	15.276	0	2	46	3.86	0.468	NA	0.043	NA	0	-180
33	1	33	10.301	15.404	0	2	37	4.014	0.567	NA	0.153	NA	123.69	123.69
34	1	34	10.301	15.489	0	2	74	4.099	0.592	NA	0.085	NA	90	-33.69
35	1	35	10.301	15.489	0	2	83	4.099	0.592	NA	0	NA	0	-90
36	1	36	10.599	15.701	0	2	55	4.464	0.496	NA	0.366	NA	35.538	35.538
37	1	37	10.556	15.829	0	2	37	4.599	0.628	NA	0.134	NA	108.435	72.897
