Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	16.792	17.422	0	2	93	0	0	NA	NA	NA	NA	NA
2	1	2	17.591	17.465	0	2	65	0.8	0.8	NA	0.8	NA	3.013	NA
3	1	3	18.222	17.885	0	2	74	1.558	1.503	NA	0.758	NA	33.69	30.677
4	1	4	18.39	17.885	0	2	65	1.727	1.664	NA	0.168	NA	0	-33.69
5	1	5	18.937	17.675	0	2	65	2.312	2.16	NA	0.586	NA	-21.038	-21.038
6	1	6	19.021	17.717	0	2	65	2.406	2.248	NA	0.094	NA	26.565	47.603
7	1	7	20.913	18.264	0	2	27	4.376	4.207	NA	1.97	NA	16.113	-10.452
8	1	8	20.913	18.264	0	2	158	4.376	4.207	NA	0	NA	0	-16.113
9	1	9	20.871	18.222	0	2	121	4.436	4.157	NA	0.059	NA	-135	-135
10	1	10	20.871	18.222	0	2	55	4.436	4.157	NA	0	NA	0	135
11	1	11	22.133	18.432	0	2	130	5.715	5.436	NA	1.279	NA	9.462	9.462
12	1	12	22.133	18.432	0	2	55	5.715	5.436	NA	0	NA	0	-9.462
13	1	13	22.133	18.432	0	2	102	5.715	5.436	NA	0	NA	0	0
14	1	14	22.133	18.432	0	2	55	5.715	5.436	NA	0	NA	0	0
15	1	15	22.091	18.516	0	2	18	5.809	5.411	NA	0.094	NA	116.565	116.565
16	1	16	20.955	18.516	0	2	65	6.945	4.305	NA	1.136	NA	180	63.435
17	1	17	18.179	16.834	0	2	65	10.191	1.508	NA	3.246	NA	-148.782	31.218
18	1	18	17.717	16.665	0	2	74	10.683	1.196	NA	0.492	NA	-160.017	-11.235
19	1	19	17.633	16.539	0	2	93	10.834	1.22	NA	0.152	NA	-123.69	36.327
20	1	20	17.843	16.539	0	2	121	11.045	1.373	NA	0.21	NA	0	123.69
21	1	21	18.726	17.338	0	2	27	12.236	1.936	NA	1.191	NA	42.138	42.138
22	1	22	18.726	16.96	0	2	74	12.614	1.989	NA	0.379	NA	-90	-132.138
23	1	23	18.726	16.75	0	2	65	12.825	2.048	NA	0.21	NA	-90	0
24	1	24	18.6	16.707	0	2	55	12.958	1.945	NA	0.133	NA	-161.565	-71.565
25	1	25	18.6	16.707	0	2	55	12.958	1.945	NA	0	NA	0	161.565
26	1	26	18.39	16.245	0	2	121	13.466	1.985	NA	0.508	NA	-114.444	-114.444
27	1	27	18.516	16.287	0	2	65	13.599	2.065	NA	0.133	NA	18.435	132.879
28	1	28	18.768	16.876	0	2	46	14.239	2.051	NA	0.641	NA	66.801	48.366
29	1	29	18.642	16.792	0	2	27	14.391	1.955	NA	0.152	NA	-146.31	146.889
30	1	30	18.474	16.792	0	2	111	14.559	1.797	NA	0.168	NA	180	-33.69
31	1	31	18.768	16.792	0	2	74	14.854	2.075	NA	0.294	NA	0	-180
32	1	32	18.726	16.75	0	2	93	14.913	2.048	NA	0.059	NA	-135	-135
33	1	33	18.684	16.329	0	2	55	15.336	2.186	NA	0.423	NA	-95.711	39.289
34	1	34	18.642	16.539	0	2	46	15.55	2.051	NA	0.214	NA	101.31	-162.979
35	1	35	18.642	16.539	0	2	55	15.55	2.051	NA	0	NA	0	-101.31
