Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	29.009	17.163	0	2	166.25	0	0	NA	NA	NA	NA	NA
2	1	2	28.947	17.194	0	2	246.806	0.069	0.069	NA	0.069	NA	153.435	NA
3	1	3	28.947	17.194	0	2	246.417	0.069	0.069	NA	0	NA	0	-153.435
4	1	4	28.885	17.287	0	2	250.25	0.181	0.175	NA	0.112	NA	123.69	123.69
5	1	5	28.885	17.287	0	2	232.25	0.181	0.175	NA	0	NA	0	-123.69
6	1	6	28.885	17.287	0	2	255	0.181	0.175	NA	0	NA	0	0
7	1	7	28.854	17.287	0	2	255	0.212	0.199	NA	0.031	NA	180	180
8	1	8	28.854	17.287	0	2	253.889	0.212	0.199	NA	0	NA	0	-180
9	1	9	28.854	17.07	0	2	251.667	0.429	0.181	NA	0.217	NA	-90	-90
10	1	10	28.854	17.07	0	2	248.25	0.429	0.181	NA	0	NA	0	90
11	1	11	28.854	17.07	0	2	255	0.429	0.181	NA	0	NA	0	0
12	1	12	28.854	17.07	0	2	243	0.429	0.181	NA	0	NA	0	0
13	1	13	28.45	16.791	0	2	152.667	0.919	0.671	NA	0.49	NA	-145.305	-145.305
14	1	14	28.512	17.039	0	2	205.917	1.175	0.511	NA	0.256	NA	75.964	-138.731
15	1	15	28.512	17.039	0	2	238.333	1.175	0.511	NA	0	NA	0	-75.964
16	1	16	28.512	17.039	0	2	245	1.175	0.511	NA	0	NA	0	0
17	1	17	28.574	17.039	0	2	218.194	1.237	0.451	NA	0.062	NA	0	0
18	1	18	28.699	16.884	0	2	229	1.436	0.417	NA	0.199	NA	-51.34	-51.34
19	1	19	28.761	16.667	0	2	236.944	1.662	0.555	NA	0.226	NA	-74.055	-22.714
20	1	20	28.792	16.078	0	2	169.333	2.251	1.107	NA	0.59	NA	-86.987	-12.933
