Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	20.513	23.001	0	2	9	0	0	NA	NA	NA	NA	NA
2	1	2	20.563	23.001	0	2	0	0.05	0.05	NA	0.05	NA	0	NA
3	1	3	20.513	22.952	0	2	9	0.12	0.05	NA	0.07	NA	-135	-135
4	1	4	20.464	22.802	0	2	18	0.277	0.205	NA	0.157	NA	-108.435	26.565
5	1	5	20.513	22.802	0	2	0	0.327	0.199	NA	0.05	NA	0	108.435
6	1	6	20.513	22.802	0	2	0	0.327	0.199	NA	0	NA	0	0
7	1	7	20.563	22.802	0	2	9	0.377	0.205	NA	0.05	NA	0	0
8	1	8	20.513	22.802	0	2	9	0.427	0.199	NA	0.05	NA	180	180
9	1	9	20.115	22.902	0	2	0	0.837	0.41	NA	0.41	NA	165.964	-14.036
10	1	10	20.115	22.753	0	2	0	0.986	0.469	NA	0.149	NA	-90	104.036
11	1	11	20.165	22.753	0	2	0	1.036	0.428	NA	0.05	NA	0	90
12	1	12	20.115	22.703	0	2	0	1.107	0.498	NA	0.07	NA	-135	-135
13	1	13	19.916	22.703	0	2	9	1.306	0.668	NA	0.199	NA	180	-45
14	1	14	19.916	22.753	0	2	0	1.355	0.647	NA	0.05	NA	90	-90
15	1	15	20.066	22.603	0	2	0	1.566	0.599	NA	0.211	NA	-45	-135
16	1	16	19.916	22.703	0	2	0	1.746	0.668	NA	0.179	NA	146.31	-168.69
17	1	17	20.812	22.305	0	2	9	2.726	0.758	NA	0.98	NA	-23.962	-170.272
18	1	18	21.111	21.757	0	2	37	3.349	1.38	NA	0.623	NA	-61.39	-37.427
19	1	19	21.708	21.111	0	2	9	4.23	2.236	NA	0.88	NA	-47.291	14.099
20	1	20	21.857	21.26	0	2	9	4.441	2.2	NA	0.211	NA	45	92.291
21	1	21	22.106	21.21	0	2	9	4.695	2.397	NA	0.254	NA	-11.31	-56.31
22	1	22	22.006	21.21	0	2	0	4.794	2.332	NA	0.1	NA	180	-168.69
23	1	23	21.857	21.16	0	2	9	4.952	2.279	NA	0.157	NA	-161.565	18.435
24	1	24	21.708	21.16	0	2	0	5.101	2.195	NA	0.149	NA	180	-18.435
25	1	25	21.608	21.16	0	2	27	5.2	2.142	NA	0.1	NA	180	0
26	1	26	21.26	21.359	0	2	65	5.601	1.804	NA	0.401	NA	150.255	-29.745
27	1	27	21.21	21.359	0	2	0	5.651	1.784	NA	0.05	NA	180	29.745
28	1	28	21.16	21.31	0	2	9	5.722	1.811	NA	0.07	NA	-135	45
29	1	29	21.16	21.111	0	2	27	5.921	1.998	NA	0.199	NA	-90	45
30	1	30	21.21	21.111	0	2	46	5.97	2.015	NA	0.05	NA	0	90
31	1	31	21.359	21.111	0	2	9	6.12	2.071	NA	0.149	NA	0	0
32	1	32	21.359	21.111	0	2	9	6.12	2.071	NA	0	NA	0	0
33	1	33	21.359	20.961	0	2	9	6.269	2.209	NA	0.149	NA	-90	-90
34	1	34	21.359	20.812	0	2	18	6.418	2.347	NA	0.149	NA	-90	0
35	1	35	21.359	20.812	0	2	27	6.418	2.347	NA	0	NA	0	90
36	1	36	21.359	20.911	0	2	37	6.518	2.255	NA	0.1	NA	90	90
37	1	37	21.26	20.911	0	2	9	6.617	2.219	NA	0.1	NA	180	90
38	1	38	21.26	20.961	0	2	18	6.667	2.172	NA	0.05	NA	90	-90
39	1	39	21.26	20.961	0	2	46	6.667	2.172	NA	0	NA	0	-90
40	1	40	21.21	20.961	0	2	27	6.717	2.156	NA	0.05	NA	180	180
41	1	41	21.26	20.812	0	2	18	6.874	2.313	NA	0.157	NA	-71.565	108.435
42	1	42	21.26	20.812	0	2	18	6.874	2.313	NA	0	NA	0	71.565
43	1	43	21.31	20.762	0	2	27	6.945	2.377	NA	0.07	NA	-45	-45
44	1	44	21.509	20.613	0	2	27	7.193	2.588	NA	0.249	NA	-36.87	8.13
45	1	45	22.205	20.115	0	2	18	8.049	3.345	NA	0.856	NA	-35.538	1.332
46	1	46	23.449	19.021	0	2	27	9.707	4.946	NA	1.657	NA	-41.348	-5.81
47	1	47	24.395	17.926	0	2	27	11.153	6.389	NA	1.446	NA	-49.185	-7.837
48	1	48	24.843	17.329	0	2	0	11.899	7.136	NA	0.746	NA	-53.13	-3.945
49	2	1	21.111	17.926	0	2	18	0	0	NA	NA	NA	NA	NA
50	2	2	20.862	17.926	0	2	0	0.249	0.249	NA	0.249	NA	180	NA
51	2	3	20.563	18.025	0	2	0	0.564	0.556	NA	0.315	NA	161.565	-18.435
52	2	4	20.414	18.075	0	2	27	0.721	0.712	NA	0.157	NA	161.565	0
53	2	5	20.265	18.075	0	2	9	0.87	0.859	NA	0.149	NA	180	18.435
54	2	6	20.115	18.075	0	2	27	1.019	1.006	NA	0.149	NA	180	0
55	2	7	20.016	18.374	0	2	9	1.334	1.183	NA	0.315	NA	108.435	-71.565
56	2	8	19.966	18.374	0	2	0	1.384	1.229	NA	0.05	NA	180	71.565
57	2	9	19.668	18.374	0	2	0	1.682	1.511	NA	0.299	NA	180	0
58	2	10	19.468	18.374	0	2	0	1.881	1.702	NA	0.199	NA	180	0
59	2	11	18.822	18.374	0	2	18	2.528	2.332	NA	0.647	NA	180	0
60	2	12	18.822	18.374	0	2	9	2.528	2.332	NA	0	NA	0	-180
61	2	13	19.07	18.573	0	2	9	2.847	2.14	NA	0.319	NA	38.66	38.66
62	2	14	19.22	18.324	0	2	0	3.137	1.932	NA	0.29	NA	-59.036	-97.696
63	2	15	18.871	18.324	0	2	0	3.485	2.274	NA	0.348	NA	180	-120.964
64	2	16	18.822	18.374	0	2	0	3.556	2.332	NA	0.07	NA	135	-45
65	2	17	18.822	18.573	0	2	0	3.755	2.379	NA	0.199	NA	90	-45
66	2	18	18.672	18.473	0	2	27	3.934	2.499	NA	0.179	NA	-146.31	123.69
67	2	19	18.672	18.473	0	2	0	3.934	2.499	NA	0	NA	0	146.31
68	2	20	19.12	17.627	0	2	46	4.891	2.013	NA	0.957	NA	-62.103	-62.103
69	2	21	19.767	17.379	0	2	0	5.584	1.451	NA	0.693	NA	-21.038	41.065
70	2	22	19.867	17.18	0	2	9	5.807	1.451	NA	0.223	NA	-63.435	-42.397
