 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,20.927,11.065,0,0,2,21,0,2
2,0.000,0,0,0,14.553,50.393,0,0,2,21,0,2
