Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	24.928	52.796	0	2	81	0	0	NA	NA	NA	NA	NA
2	1	2	24.998	52.726	0	2	93	0.099	0.099	NA	0.099	NA	-45	NA
3	1	3	24.928	52.656	0	2	46	0.198	0.14	NA	0.099	NA	-135	-90
4	1	4	24.928	52.656	0	2	69	0.198	0.14	NA	0	NA	0	135
5	1	5	25.138	52.796	0	2	34	0.451	0.21	NA	0.252	NA	33.69	33.69
6	1	6	25.068	52.866	0	2	0	0.55	0.157	NA	0.099	NA	135	101.31
7	1	7	24.788	52.516	0	2	0	0.998	0.313	NA	0.448	NA	-128.66	96.34
8	1	8	25.278	53.006	0	2	34	1.691	0.408	NA	0.693	NA	45	173.66
9	1	9	26.538	54.757	0	2	0	3.848	2.537	NA	2.157	NA	54.246	9.246
10	1	10	26.818	54.617	0	2	46	4.161	2.625	NA	0.313	NA	-26.565	-80.811
11	1	11	27.028	54.547	0	2	0	4.383	2.734	NA	0.221	NA	-18.435	8.13
12	1	12	26.958	54.757	0	2	23	4.604	2.823	NA	0.221	NA	108.435	126.87
13	2	1	25.208	53.917	0	2	11	0	0	NA	NA	NA	NA	NA
14	2	2	24.928	53.707	0	2	23	0.35	0.35	NA	0.35	NA	-143.13	NA
15	2	3	24.858	53.006	0	2	58	1.054	0.975	NA	0.704	NA	-95.711	47.42
16	2	4	23.457	51.046	0	2	93	3.463	3.362	NA	2.409	NA	-125.538	-29.827
17	2	5	23.247	49.015	0	2	34	5.505	5.279	NA	2.041	NA	-95.906	29.632
18	2	6	23.387	50.205	0	2	23	6.703	4.134	NA	1.199	NA	83.29	179.196
19	2	7	23.947	51.186	0	2	11	7.832	3.008	NA	1.129	NA	60.255	-23.035
20	2	8	24.297	51.396	0	2	23	8.241	2.68	NA	0.408	NA	30.964	-29.291
21	2	9	24.227	51.746	0	2	0	8.598	2.382	NA	0.357	NA	101.31	70.346
22	2	10	24.157	52.096	0	2	46	8.955	2.102	NA	0.357	NA	101.31	0
23	2	11	24.297	52.236	0	2	11	9.153	1.911	NA	0.198	NA	45	-56.31
24	2	12	24.017	52.026	0	2	0	9.503	2.234	NA	0.35	NA	-143.13	171.87
25	2	13	24.017	52.026	0	2	11	9.503	2.234	NA	0	NA	0	143.13
26	2	14	23.807	52.096	0	2	34	9.724	2.297	NA	0.221	NA	161.565	161.565
27	2	15	23.807	52.026	0	2	11	9.794	2.353	NA	0.07	NA	-90	108.435
28	2	16	23.807	52.026	0	2	11	9.794	2.353	NA	0	NA	0	90
29	2	17	23.737	50.486	0	2	23	11.336	3.733	NA	1.542	NA	-92.603	-92.603
30	2	18	23.737	50.626	0	2	93	11.476	3.605	NA	0.14	NA	90	-177.397
31	2	19	23.737	50.696	0	2	81	11.546	3.541	NA	0.07	NA	90	0
