 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,14.390,14.390,0,0,2,27,0,2
2,0.000,0,0,0,41.985,38.798,0,0,2,27,0,2
