 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,39.551,42.161,0,0,2,17,0,2
2,0.000,0,0,0,15.459,6.927,0,0,2,17,0,2
