 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,35.430,11.202,0,0,2,1,0,2
2,0.000,0,0,0,28.917,44.678,0,0,2,1,0,2
