 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,8,8,8,48.203,36.591,0.146,8,2,1,0,2
2,0.000,0,0,0,3.781,28.085,0.000,0,2,1,0,2
