 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,22.443,35.268,0,0,2,1,0,2
2,0.000,0,0,0,34.168,16.306,0,0,2,1,0,2
