 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,33.634,14.465,0,0,2,1,0,2
2,0.000,0,0,0,5.126,9.690,0,0,2,1,0,2
