 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,37.312,11.458,0.051,9,2,1,0,2
2,0.000,9,9,9,5.126,22.011,0.051,9,2,1,0,2
