 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,24.120,39.659,0,0,2,4,0,2
2,0.000,0,0,0,42.326,9.393,0,0,2,4,0,2
