 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,30.606,11.565,0.037,9,2,19,0,2
2,0.000,0,0,0,6.517,20.063,0.000,0,2,19,0,2
