Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	13.932	19.881	0	2	93	0	0	NA	NA	NA	NA	NA
2	1	2	13.932	19.881	0	2	74	0	0	NA	0	NA	0	NA
3	1	3	13.932	19.881	0	2	55	0	0	NA	0	NA	0	0
4	1	4	14.106	19.881	0	2	0	0.173	0.173	NA	0.173	NA	0	0
5	1	5	13.644	19.419	0	2	46	0.827	0.545	NA	0.653	NA	-135	-135
6	1	6	13.644	19.014	0	2	83	1.231	0.913	NA	0.404	NA	-90	45
7	1	7	13.817	18.957	0	2	46	1.414	0.931	NA	0.183	NA	-18.435	71.565
8	1	8	14.106	19.188	0	2	93	1.783	0.714	NA	0.37	NA	38.66	57.095
9	1	9	14.106	19.245	0	2	46	1.841	0.658	NA	0.058	NA	90	51.34
10	1	10	14.337	19.419	0	2	37	2.13	0.614	NA	0.289	NA	36.87	-53.13
11	1	11	14.394	19.707	0	2	65	2.424	0.493	NA	0.294	NA	78.69	41.82
12	1	12	14.452	19.534	0	2	27	2.607	0.625	NA	0.183	NA	-71.565	-150.255
13	1	13	14.51	19.823	0	2	18	2.901	0.58	NA	0.294	NA	78.69	150.255
14	1	14	14.51	19.881	0	2	37	2.959	0.578	NA	0.058	NA	90	11.31
15	1	15	14.625	19.996	0	2	27	3.122	0.703	NA	0.163	NA	45	-45
16	1	16	14.452	19.938	0	2	46	3.305	0.523	NA	0.183	NA	-161.565	153.435
17	1	17	14.51	19.938	0	2	27	3.363	0.58	NA	0.058	NA	0	161.565
18	2	1	11.276	15.318	0	2	65	0	0	NA	NA	NA	NA	NA
19	2	2	11.391	15.261	0	2	93	0.129	0.129	NA	0.129	NA	-26.565	NA
20	2	3	11.507	15.087	0	2	111	0.337	0.327	NA	0.208	NA	-56.31	-29.745
21	2	4	11.622	15.261	0	2	55	0.546	0.351	NA	0.208	NA	56.31	112.62
22	2	5	11.911	15.78	0	2	65	1.14	0.785	NA	0.595	NA	60.945	4.635
23	2	6	11.911	15.549	0	2	65	1.371	0.676	NA	0.231	NA	-90	-150.945
24	2	7	11.622	15.838	0	2	74	1.78	0.625	NA	0.408	NA	135	-135
25	2	8	11.796	16.185	0	2	83	2.167	1.01	NA	0.387	NA	63.435	-71.565
26	2	9	11.969	16.242	0	2	65	2.35	1.155	NA	0.183	NA	18.435	-45
27	2	10	11.969	16.242	0	2	46	2.35	1.155	NA	0	NA	0	-18.435
28	2	11	12.489	16.704	0	2	83	3.045	1.842	NA	0.695	NA	41.634	41.634
29	2	12	12.431	16.531	0	2	27	3.228	1.675	NA	0.183	NA	-108.435	-150.068
30	2	13	12.315	16.473	0	2	46	3.357	1.554	NA	0.129	NA	-153.435	-45
31	2	14	11.853	15.607	0	2	37	4.338	0.646	NA	0.982	NA	-118.072	35.362
32	2	15	11.969	15.549	0	2	37	4.468	0.73	NA	0.129	NA	-26.565	91.507
33	2	16	11.969	15.145	0	2	74	4.872	0.714	NA	0.404	NA	-90	-63.435
34	2	17	12.142	15.838	0	2	93	5.586	1.01	NA	0.714	NA	75.964	165.964
35	2	18	12.777	16.473	0	2	18	6.485	1.894	NA	0.898	NA	45	-30.964
36	2	19	12.373	16.3	0	2	46	6.924	1.472	NA	0.44	NA	-156.801	158.199
37	3	1	17.224	22.537	0	2	55	0	0	NA	NA	NA	NA	NA
38	3	2	16.993	22.941	0	2	111	0.466	0.466	NA	0.466	NA	119.745	NA
39	3	3	17.166	22.941	0	2	55	0.639	0.408	NA	0.173	NA	0	-119.745
40	3	4	17.051	22.884	0	2	93	0.768	0.387	NA	0.129	NA	-153.435	-153.435
41	3	5	16.935	23.577	0	2	102	1.471	1.079	NA	0.703	NA	99.462	-107.103
42	3	6	16.878	23.865	0	2	102	1.765	1.373	NA	0.294	NA	101.31	1.848
43	3	7	17.166	23.808	0	2	102	2.059	1.272	NA	0.294	NA	-11.31	-112.62
44	3	8	16.993	23.808	0	2	111	2.233	1.291	NA	0.173	NA	180	-168.69
45	3	9	16.993	23.808	0	2	121	2.233	1.291	NA	0	NA	0	-180
46	3	10	17.051	24.154	0	2	65	2.584	1.626	NA	0.351	NA	80.538	80.538
47	3	11	17.224	23.923	0	2	93	2.873	1.386	NA	0.289	NA	-53.13	-133.668
48	3	12	17.224	23.865	0	2	46	2.931	1.328	NA	0.058	NA	-90	-36.87
49	3	13	17.051	24.039	0	2	74	3.176	1.511	NA	0.245	NA	135	-135
50	3	14	17.397	24.212	0	2	27	3.563	1.684	NA	0.387	NA	26.565	-108.435
51	3	15	17.571	24.154	0	2	74	3.746	1.654	NA	0.183	NA	-18.435	-45
52	3	16	17.571	24.154	0	2	55	3.746	1.654	NA	0	NA	0	18.435
53	3	17	17.455	24.212	0	2	37	3.875	1.691	NA	0.129	NA	153.435	153.435
54	3	18	17.34	24.212	0	2	111	3.99	1.679	NA	0.116	NA	180	26.565
55	3	19	17.455	24.154	0	2	121	4.119	1.633	NA	0.129	NA	-26.565	153.435
56	3	20	17.166	24.154	0	2	18	4.408	1.618	NA	0.289	NA	180	-153.435
57	3	21	17.051	24.443	0	2	37	4.719	1.914	NA	0.311	NA	111.801	-68.199
58	3	22	17.109	24.501	0	2	111	4.801	1.967	NA	0.082	NA	45	-66.801
59	3	23	17.166	24.501	0	2	74	4.859	1.964	NA	0.058	NA	0	-45
60	3	24	17.224	24.443	0	2	177	4.94	1.906	NA	0.082	NA	-45	-45
61	3	25	16.878	24.443	0	2	83	5.287	1.937	NA	0.347	NA	180	-135
62	3	26	16.878	24.501	0	2	177	5.344	1.994	NA	0.058	NA	90	-90
63	3	27	16.935	24.616	0	2	149	5.474	2.099	NA	0.129	NA	63.435	-26.565
64	3	28	16.935	24.616	0	2	121	5.474	2.099	NA	0	NA	0	-63.435
65	3	29	16.935	24.616	0	2	93	5.474	2.099	NA	0	NA	0	0
66	3	30	16.935	24.616	0	2	102	5.474	2.099	NA	0	NA	0	0
67	3	31	16.935	24.732	0	2	195	5.589	2.213	NA	0.116	NA	90	90
68	3	32	16.935	24.732	0	2	186	5.589	2.213	NA	0	NA	0	-90
69	3	33	16.935	24.732	0	2	121	5.589	2.213	NA	0	NA	0	0
70	3	34	16.935	24.732	0	2	130	5.589	2.213	NA	0	NA	0	0
71	3	35	16.935	24.732	0	2	93	5.589	2.213	NA	0	NA	0	0
72	3	36	16.82	24.558	0	2	130	5.797	2.061	NA	0.208	NA	-123.69	-123.69
73	3	37	17.109	24.558	0	2	55	6.086	2.025	NA	0.289	NA	0	123.69
74	3	38	17.109	24.558	0	2	37	6.086	2.025	NA	0	NA	0	0
75	3	39	17.051	24.501	0	2	130	6.168	1.971	NA	0.082	NA	-135	-135
76	3	40	17.34	24.501	0	2	130	6.456	1.967	NA	0.289	NA	0	135
77	3	41	17.34	24.501	0	2	111	6.456	1.967	NA	0	NA	0	0
78	3	42	17.166	24.501	0	2	65	6.63	1.964	NA	0.173	NA	180	180
79	3	43	17.34	24.501	0	2	130	6.803	1.967	NA	0.173	NA	0	-180
80	3	44	17.397	24.501	0	2	93	6.861	1.971	NA	0.058	NA	0	0
81	3	45	17.455	24.501	0	2	83	6.918	1.977	NA	0.058	NA	0	0
82	3	46	17.571	24.616	0	2	46	7.082	2.108	NA	0.163	NA	45	45
83	3	47	17.802	24.501	0	2	93	7.34	2.047	NA	0.258	NA	-26.565	-71.565
84	3	48	17.571	25.078	0	2	55	7.962	2.565	NA	0.622	NA	111.801	138.366
85	3	49	17.917	24.847	0	2	37	8.379	2.412	NA	0.416	NA	-33.69	-145.491
86	3	50	17.917	24.847	0	2	37	8.379	2.412	NA	0	NA	0	33.69
87	4	1	13.239	16.531	0	2	37	0	0	NA	NA	NA	NA	NA
88	4	2	13.239	16.647	0	2	27	0.116	0.116	NA	0.116	NA	90	NA
89	4	3	12.489	15.954	0	2	46	1.137	0.947	NA	1.022	NA	-137.291	132.709
90	4	4	12.489	15.376	0	2	37	1.715	1.378	NA	0.578	NA	-90	47.291
91	4	5	12.2	14.568	0	2	55	2.573	2.222	NA	0.859	NA	-109.654	-19.654
92	4	6	12.489	13.932	0	2	27	3.271	2.705	NA	0.698	NA	-65.556	44.098
93	4	7	13.008	12.431	0	2	37	4.86	4.107	NA	1.589	NA	-70.907	-5.35
