 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,33.091,39.242,0.068,9,2,1,0,2
2,0.000,0,0,0,12.561,6.584,0.000,0,2,1,0,2
