 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,37.984,9.948,0.000,0,2,1,0,2
2,0.000,10,10,10,19.897,51.163,0.167,10,2,1,0,2
