Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	17.823	33.009	0	2	80	0	0	NA	NA	NA	NA	NA
2	1	2	18.582	33.177	0	2	10	0.778	0.778	NA	0.778	NA	12.529	NA
3	1	3	18.329	33.177	0	2	40	1.031	0.534	NA	0.253	NA	180	167.471
4	1	4	18.244	33.262	0	2	0	1.15	0.492	NA	0.119	NA	135	-45
5	1	5	18.244	33.262	0	2	40	1.15	0.492	NA	0	NA	0	-135
6	1	6	18.244	33.262	0	2	0	1.15	0.492	NA	0	NA	0	0
7	1	7	18.244	33.262	0	2	0	1.15	0.492	NA	0	NA	0	0
8	1	8	17.907	33.177	0	2	0	1.498	0.189	NA	0.348	NA	-165.964	-165.964
9	1	9	17.907	33.177	0	2	10	1.498	0.189	NA	0	NA	0	165.964
10	1	10	17.991	33.177	0	2	30	1.582	0.239	NA	0.084	NA	0	0
11	1	11	18.244	33.177	0	2	0	1.836	0.454	NA	0.253	NA	0	0
12	1	12	17.907	33.093	0	2	10	2.183	0.119	NA	0.348	NA	-165.964	-165.964
13	1	13	17.907	33.093	0	2	20	2.183	0.119	NA	0	NA	0	165.964
14	1	14	17.907	33.093	0	2	40	2.183	0.119	NA	0	NA	0	0
15	1	15	17.907	33.093	0	2	30	2.183	0.119	NA	0	NA	0	0
16	1	16	17.991	33.093	0	2	0	2.268	0.189	NA	0.084	NA	0	0
17	1	17	18.582	31.996	0	2	50	3.513	1.266	NA	1.246	NA	-61.699	-61.699
18	1	18	18.413	31.574	0	2	70	3.968	1.551	NA	0.454	NA	-111.801	-50.102
19	1	19	18.413	31.659	0	2	30	4.052	1.473	NA	0.084	NA	90	-158.199
20	1	20	18.413	31.743	0	2	30	4.137	1.397	NA	0.084	NA	90	0
21	1	21	18.244	31.743	0	2	30	4.305	1.334	NA	0.169	NA	180	90
22	1	22	18.329	31.659	0	2	10	4.425	1.442	NA	0.119	NA	-45	135
23	1	23	17.991	31.49	0	2	40	4.802	1.528	NA	0.377	NA	-153.435	-108.435
24	1	24	18.076	31.321	0	2	100	4.991	1.706	NA	0.189	NA	-63.435	90
25	1	25	17.823	31.49	0	2	90	5.295	1.519	NA	0.304	NA	146.31	-150.255
26	1	26	17.907	31.659	0	2	130	5.483	1.353	NA	0.189	NA	63.435	-82.875
