Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	16.71	18.777	0	2	67	0	0	NA	NA	NA	NA	NA
2	1	2	16.793	18.777	0	2	80	0.083	0.083	NA	0.083	NA	0	NA
3	1	3	16.834	18.777	0	2	120	0.124	0.124	NA	0.041	NA	0	0
4	1	4	16.876	18.901	0	2	73	0.255	0.207	NA	0.131	NA	71.565	71.565
5	1	5	17.041	19.066	0	2	154	0.489	0.439	NA	0.234	NA	45	-26.565
6	1	6	16.834	18.86	0	2	181	0.781	0.149	NA	0.292	NA	-135	180
7	1	7	16.834	18.86	0	2	167	0.781	0.149	NA	0	NA	0	135
8	1	8	16.669	18.777	0	2	100	0.966	0.041	NA	0.185	NA	-153.435	-153.435
9	1	9	16.71	18.777	0	2	107	1.007	0	NA	0.041	NA	0	153.435
10	1	10	16.628	18.653	0	2	134	1.156	0.149	NA	0.149	NA	-123.69	-123.69
11	1	11	16.628	18.529	0	2	53	1.28	0.261	NA	0.124	NA	-90	33.69
12	1	12	16.628	18.281	0	2	46	1.528	0.503	NA	0.248	NA	-90	0
13	1	13	16.793	18.86	0	2	60	2.13	0.117	NA	0.602	NA	74.055	164.055
14	2	1	17.909	20.72	0	2	60	0	0	NA	NA	NA	NA	NA
15	2	2	18.033	20.72	0	2	73	0.124	0.124	NA	0.124	NA	0	NA
16	2	3	18.488	20.472	0	2	73	0.642	0.63	NA	0.518	NA	-28.61	-28.61
17	2	4	18.364	20.431	0	2	87	0.773	0.539	NA	0.131	NA	-161.565	-132.955
18	2	5	18.24	20.389	0	2	93	0.903	0.468	NA	0.131	NA	-161.565	0
19	2	6	18.364	20.224	0	2	147	1.11	0.673	NA	0.207	NA	-53.13	108.435
20	2	7	18.198	20.307	0	2	53	1.295	0.505	NA	0.185	NA	153.435	-153.435
21	2	8	18.198	20.348	0	2	120	1.336	0.471	NA	0.041	NA	90	-63.435
22	2	9	18.488	20.472	0	2	67	1.651	0.63	NA	0.315	NA	23.199	-66.801
23	2	10	18.24	20.389	0	2	60	1.913	0.468	NA	0.261	NA	-161.565	175.236
24	2	11	18.322	20.389	0	2	147	1.995	0.529	NA	0.083	NA	0	161.565
25	2	12	18.405	20.389	0	2	80	2.078	0.596	NA	0.083	NA	0	0
26	2	13	18.405	20.389	0	2	80	2.078	0.596	NA	0	NA	0	0
27	2	14	18.446	20.596	0	2	60	2.289	0.551	NA	0.211	NA	78.69	78.69
28	2	15	18.446	20.472	0	2	67	2.413	0.592	NA	0.124	NA	-90	-168.69
29	2	16	18.364	20.431	0	2	80	2.505	0.539	NA	0.092	NA	-153.435	-63.435
30	2	17	18.364	20.555	0	2	73	2.629	0.484	NA	0.124	NA	90	-116.565
31	2	18	18.446	20.472	0	2	60	2.746	0.592	NA	0.117	NA	-45	-135
32	2	19	18.446	20.472	0	2	67	2.746	0.592	NA	0	NA	0	45
33	2	20	18.488	20.389	0	2	60	2.838	0.667	NA	0.092	NA	-63.435	-63.435
34	2	21	18.488	20.265	0	2	107	2.962	0.736	NA	0.124	NA	-90	-26.565
35	2	22	18.488	20.265	0	2	46	2.962	0.736	NA	0	NA	0	90
36	2	23	18.488	20.1	0	2	40	3.128	0.848	NA	0.165	NA	-90	-90
37	2	24	18.901	19.935	0	2	127	3.573	1.265	NA	0.445	NA	-21.801	68.199
38	2	25	18.942	19.935	0	2	114	3.614	1.298	NA	0.041	NA	0	21.801
39	2	26	18.942	19.935	0	2	26	3.614	1.298	NA	0	NA	0	0
40	2	27	18.57	20.224	0	2	40	4.086	0.827	NA	0.471	NA	142.125	142.125
41	2	28	18.281	20.555	0	2	33	4.525	0.407	NA	0.439	NA	131.186	-10.939
42	2	29	18.446	20.224	0	2	40	4.895	0.731	NA	0.37	NA	-63.435	165.379
