 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,29.764,4.092,0,0,2,1,0,2
2,0.000,0,0,0,10.691,29.434,0,0,2,1,0,2
