 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,65.574,45.355,0,0,2,1,0,2
2,0.000,0,0,0,4.645,29.372,0,0,2,1,0,2
