Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	21.316	29.619	0	2	214	0	0	NA	NA	NA	NA	NA
2	1	2	21.373	29.79	0	2	233	0.181	0.181	NA	0.181	NA	71.565	NA
3	1	3	21.43	29.79	0	2	149	0.238	0.206	NA	0.057	NA	0	-71.565
4	1	4	21.316	29.79	0	2	214	0.353	0.172	NA	0.115	NA	180	180
5	1	5	21.316	29.848	0	2	139	0.41	0.229	NA	0.057	NA	90	-90
6	1	6	21.029	29.905	0	2	167	0.702	0.405	NA	0.292	NA	168.69	78.69
7	1	7	21.373	29.905	0	2	121	1.046	0.292	NA	0.344	NA	0	-168.69
8	1	8	20.915	30.077	0	2	37	1.535	0.609	NA	0.489	NA	159.444	159.444
9	1	9	20.972	30.191	0	2	83	1.663	0.668	NA	0.128	NA	63.435	-96.009
10	1	10	20.743	30.306	0	2	74	1.919	0.894	NA	0.256	NA	153.435	90
11	1	11	20.8	30.42	0	2	121	2.047	0.953	NA	0.128	NA	63.435	-90
12	1	12	20.8	30.478	0	2	55	2.104	1.002	NA	0.057	NA	90	26.565
13	1	13	20.915	30.535	0	2	46	2.232	1	NA	0.128	NA	26.565	-63.435
14	1	14	20.915	30.535	0	2	9	2.232	1	NA	0	NA	0	-26.565
15	1	15	21.144	30.249	0	2	55	2.599	0.653	NA	0.367	NA	-51.34	-51.34
16	1	16	21.201	30.363	0	2	27	2.727	0.753	NA	0.128	NA	63.435	114.775
17	1	17	20.514	30.019	0	2	46	3.495	0.896	NA	0.768	NA	-153.435	143.13
18	1	18	21.029	30.019	0	2	74	4.011	0.493	NA	0.515	NA	0	153.435
19	1	19	21.029	30.019	0	2	37	4.011	0.493	NA	0	NA	0	0
20	1	20	20.686	30.134	0	2	46	4.373	0.814	NA	0.362	NA	161.565	161.565
21	1	21	21.144	29.79	0	2	65	4.945	0.243	NA	0.573	NA	-36.87	161.565
22	1	22	21.316	29.79	0	2	55	5.117	0.172	NA	0.172	NA	0	36.87
