 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,24.823,9.276,0,0,2,1,0,2
2,0.000,0,0,0,17.608,38.222,0,0,2,1,0,2
