Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	20.701	10.758	0	2	37	0	0	NA	NA	NA	NA	NA
2	1	2	20.218	10.839	0	2	0	0.49	0.49	NA	0.49	NA	170.538	NA
3	1	3	20.298	10.879	0	2	9	0.58	0.42	NA	0.09	NA	26.565	-143.973
4	1	4	20.621	10.879	0	2	37	0.902	0.145	NA	0.322	NA	0	-26.565
5	1	5	20.54	10.879	0	2	18	0.982	0.201	NA	0.081	NA	180	180
6	1	6	20.822	10.879	0	2	9	1.264	0.171	NA	0.282	NA	0	-180
7	1	7	20.017	10.919	0	2	27	2.07	0.703	NA	0.806	NA	177.138	177.138
8	1	8	19.292	11.724	0	2	18	3.153	1.708	NA	1.083	NA	131.987	-45.15
9	1	9	17.843	12.167	0	2	18	4.669	3.186	NA	1.515	NA	163.009	31.022
10	1	10	18.004	12.207	0	2	9	4.835	3.062	NA	0.166	NA	14.036	-148.973
11	1	11	18.044	12.127	0	2	9	4.925	2.989	NA	0.09	NA	-63.435	-77.471
12	1	12	17.078	12.771	0	2	37	6.086	4.144	NA	1.161	NA	146.31	-150.255
13	1	13	17.038	13.053	0	2	18	6.37	4.322	NA	0.285	NA	98.13	-48.18
14	1	14	16.756	13.375	0	2	0	6.798	4.734	NA	0.428	NA	131.186	33.056
15	1	15	16.474	13.536	0	2	18	7.123	5.058	NA	0.325	NA	150.255	19.069
16	1	16	17.4	13.495	0	2	9	8.05	4.288	NA	0.927	NA	-2.49	-152.745
17	1	17	17.4	13.093	0	2	0	8.452	4.043	NA	0.403	NA	-90	-87.51
18	1	18	18.205	13.053	0	2	27	9.258	3.39	NA	0.806	NA	-2.862	87.138
19	1	19	18.205	13.053	0	2	27	9.258	3.39	NA	0	NA	0	2.862
20	1	20	18.729	12.771	0	2	27	9.853	2.818	NA	0.594	NA	-28.301	-28.301
21	1	21	18.729	12.731	0	2	18	9.893	2.79	NA	0.04	NA	-90	-61.699
22	1	22	18.769	12.69	0	2	9	9.95	2.733	NA	0.057	NA	-45	45
23	1	23	18.97	12.409	0	2	0	10.296	2.392	NA	0.346	NA	-54.462	-9.462
24	1	24	19.051	12.489	0	2	9	10.41	2.392	NA	0.114	NA	45	99.462
25	1	25	19.815	12.046	0	2	0	11.294	1.563	NA	0.884	NA	-30.069	-75.069
26	1	26	20.419	11.845	0	2	0	11.93	1.123	NA	0.636	NA	-18.435	11.634
27	1	27	20.218	12.368	0	2	18	12.491	1.681	NA	0.561	NA	111.038	129.472
28	1	28	19.493	12.61	0	2	0	13.255	2.211	NA	0.764	NA	161.565	50.528
29	1	29	18.97	12.65	0	2	9	13.78	2.564	NA	0.525	NA	175.601	14.036
30	1	30	17.964	12.167	0	2	0	14.896	3.079	NA	1.116	NA	-154.359	30.04
31	2	1	19.332	11.764	0	2	0	0	0	NA	NA	NA	NA	NA
