 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,36.839,19.932,0,0,2,1,0,2
2,0.000,0,0,0,3.470,20.199,0,0,2,1,0,2
