 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,18,18,18,27.921,4.754,0.081,18,2,24,0,2
2,0.000,9,9,9,12.387,31.470,0.040,9,2,24,0,2
