 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,89.601,46.934,0,0,1,1,0,2
2,0.000,0,0,0,5.271,74.291,0,0,1,1,0,2
