Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	12.178	10.449	0	2	130	0	0	NA	NA	NA	NA	NA
2	1	2	11.954	10.384	0	2	93	0.233	0.233	NA	0.233	NA	-164.055	NA
3	1	3	11.954	10.577	0	2	74	0.425	0.258	NA	0.192	NA	90	-105.945
4	1	4	11.858	10.545	0	2	65	0.527	0.334	NA	0.101	NA	-161.565	108.435
5	1	5	11.537	10.32	0	2	121	0.918	0.653	NA	0.391	NA	-145.008	16.557
6	1	6	11.537	10.384	0	2	46	0.982	0.644	NA	0.064	NA	90	-124.992
7	1	7	10.641	10.128	0	2	37	1.914	1.57	NA	0.933	NA	-164.055	105.945
8	1	8	10.833	10.128	0	2	121	2.106	1.383	NA	0.192	NA	0	164.055
9	1	9	10.481	10.128	0	2	65	2.459	1.727	NA	0.352	NA	180	180
10	1	10	10.192	10.096	0	2	18	2.749	2.017	NA	0.29	NA	-173.66	6.34
11	1	11	9.456	10.224	0	2	0	3.496	2.731	NA	0.748	NA	170.134	-16.206
12	1	12	9.712	10.064	0	2	37	3.798	2.496	NA	0.302	NA	-32.005	157.86
13	1	13	9.84	10.064	0	2	83	3.927	2.369	NA	0.128	NA	0	32.005
14	1	14	9.84	10.064	0	2	18	3.927	2.369	NA	0	NA	0	0
15	1	15	9.936	10.224	0	2	46	4.113	2.253	NA	0.187	NA	59.036	59.036
16	1	16	9.904	10.416	0	2	27	4.308	2.274	NA	0.195	NA	99.462	40.426
17	1	17	9.872	10.256	0	2	9	4.471	2.314	NA	0.163	NA	-101.31	159.228
18	1	18	9.456	10.224	0	2	46	4.889	2.731	NA	0.418	NA	-175.601	-74.291
19	1	19	9.456	10.16	0	2	27	4.953	2.737	NA	0.064	NA	-90	85.601
20	2	1	16.021	6.926	0	2	55	0	0	NA	NA	NA	NA	NA
21	2	2	15.893	7.086	0	2	102	0.205	0.205	NA	0.205	NA	128.66	NA
22	2	3	16.181	6.894	0	2	83	0.551	0.163	NA	0.346	NA	-33.69	-162.35
23	2	4	16.181	6.573	0	2	158	0.872	0.387	NA	0.32	NA	-90	-56.31
24	2	5	16.373	6.862	0	2	37	1.218	0.358	NA	0.346	NA	56.31	146.31
25	2	6	16.469	6.509	0	2	83	1.583	0.612	NA	0.365	NA	-74.745	-131.055
