 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,42.972,35.926,0.000,0,2,1,0,2
2,0.000,9,9,9,10.024,45.453,0.089,9,2,1,0,2
