 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,22.116,18.029,0.000,0,2,11,0,2
2,0.000,9,9,9,2.596,6.635,0.021,9,2,11,0,2
