Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	15.359	17.872	0	2	85	0	0	NA	NA	NA	NA	NA
2	1	2	15.359	17.872	0	2	85	0	0	NA	0	NA	0	NA
3	1	3	15.359	17.782	0	2	85	0.09	0.09	NA	0.09	NA	-90	-90
4	1	4	15.314	17.782	0	2	95	0.135	0.1	NA	0.045	NA	180	-90
5	1	5	15.314	17.782	0	2	85	0.135	0.1	NA	0	NA	0	-180
6	1	6	15.359	17.962	0	2	75	0.32	0.09	NA	0.185	NA	75.964	75.964
7	1	7	15.224	17.872	0	2	125	0.481	0.135	NA	0.162	NA	-146.31	137.726
8	1	8	15.314	17.872	0	2	125	0.571	0.045	NA	0.09	NA	0	146.31
9	1	9	15.314	17.827	0	2	140	0.616	0.063	NA	0.045	NA	-90	-90
10	1	10	15.135	17.513	0	2	110	0.978	0.423	NA	0.362	NA	-119.745	-29.745
11	1	11	15.224	17.603	0	2	130	1.105	0.301	NA	0.127	NA	45	164.745
12	1	12	15.179	17.603	0	2	90	1.15	0.324	NA	0.045	NA	180	135
13	1	13	15.09	17.603	0	2	75	1.239	0.381	NA	0.09	NA	180	0
14	1	14	15.09	17.603	0	2	65	1.239	0.381	NA	0	NA	0	-180
15	1	15	15.224	17.558	0	2	180	1.381	0.342	NA	0.142	NA	-18.435	-18.435
16	1	16	15.179	17.558	0	2	155	1.426	0.362	NA	0.045	NA	180	-161.565
17	1	17	15.179	17.558	0	2	55	1.426	0.362	NA	0	NA	0	-180
18	1	18	15.269	17.513	0	2	120	1.527	0.37	NA	0.1	NA	-26.565	-26.565
19	1	19	15.583	17.513	0	2	150	1.841	0.423	NA	0.314	NA	0	26.565
20	1	20	15.494	17.334	0	2	115	2.041	0.555	NA	0.201	NA	-116.565	-116.565
21	1	21	15.269	17.513	0	2	155	2.329	0.37	NA	0.287	NA	141.34	-102.095
22	1	22	15.269	17.513	0	2	130	2.329	0.37	NA	0	NA	0	-141.34
23	1	23	15.224	17.513	0	2	125	2.374	0.383	NA	0.045	NA	180	180
24	1	24	15.09	17.603	0	2	115	2.535	0.381	NA	0.162	NA	146.31	-33.69
25	1	25	15.224	17.378	0	2	135	2.797	0.512	NA	0.262	NA	-59.036	154.654
26	1	26	15.135	17.334	0	2	135	2.897	0.583	NA	0.1	NA	-153.435	-94.399
27	1	27	15.09	17.378	0	2	140	2.961	0.562	NA	0.063	NA	135	-71.565
28	1	28	15.045	17.468	0	2	150	3.061	0.512	NA	0.1	NA	116.565	-18.435
29	1	29	14.955	17.468	0	2	145	3.151	0.571	NA	0.09	NA	180	63.435
30	1	30	14.955	17.513	0	2	105	3.196	0.54	NA	0.045	NA	90	-90
31	1	31	14.91	17.513	0	2	135	3.241	0.575	NA	0.045	NA	180	90
32	1	32	14.91	17.513	0	2	120	3.241	0.575	NA	0	NA	0	-180
33	1	33	14.82	17.648	0	2	150	3.403	0.583	NA	0.162	NA	123.69	123.69
34	1	34	14.596	17.558	0	2	130	3.644	0.825	NA	0.242	NA	-158.199	78.111
35	1	35	14.551	17.558	0	2	130	3.689	0.867	NA	0.045	NA	180	-21.801
36	1	36	14.596	17.782	0	2	150	3.918	0.768	NA	0.229	NA	78.69	-101.31
37	1	37	14.641	17.782	0	2	190	3.963	0.724	NA	0.045	NA	0	-78.69
38	1	38	14.641	17.782	0	2	160	3.963	0.724	NA	0	NA	0	0
39	1	39	14.82	17.872	0	2	105	4.164	0.539	NA	0.201	NA	26.565	26.565
40	1	40	14.82	17.558	0	2	95	4.478	0.623	NA	0.314	NA	-90	-116.565
41	1	41	14.82	17.558	0	2	150	4.478	0.623	NA	0	NA	0	90
42	1	42	14.865	17.603	0	2	120	4.541	0.562	NA	0.063	NA	45	45
43	1	43	14.865	17.603	0	2	120	4.541	0.562	NA	0	NA	0	-45
44	1	44	14.91	17.558	0	2	105	4.605	0.548	NA	0.063	NA	-45	-45
45	1	45	14.91	17.199	0	2	95	4.964	0.809	NA	0.359	NA	-90	-45
46	1	46	14.91	17.737	0	2	80	5.502	0.469	NA	0.539	NA	90	180
47	1	47	15.045	17.737	0	2	75	5.637	0.342	NA	0.135	NA	0	-90
48	1	48	15.179	17.693	0	2	60	5.779	0.254	NA	0.142	NA	-18.435	-18.435
49	1	49	14.955	17.423	0	2	80	6.129	0.604	NA	0.35	NA	-129.806	-111.371
50	1	50	15.09	17.378	0	2	70	6.271	0.562	NA	0.142	NA	-18.435	111.371
51	1	51	15	17.378	0	2	75	6.361	0.61	NA	0.09	NA	180	-161.565
52	1	52	14.91	17.289	0	2	80	6.488	0.736	NA	0.127	NA	-135	45
53	1	53	14.686	16.975	0	2	75	6.874	1.122	NA	0.386	NA	-125.538	9.462
54	1	54	14.551	16.885	0	2	105	7.036	1.276	NA	0.162	NA	-146.31	-20.772
55	1	55	14.372	16.526	0	2	85	7.437	1.67	NA	0.401	NA	-116.565	29.745
56	1	56	14.282	16.436	0	2	90	7.564	1.795	NA	0.127	NA	-135	-18.435
