 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,28.319,8.333,0,0,2,44,0,2
2,0.000,0,0,0,2.415,17.511,0,0,2,44,0,2
