 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,27.927,8.082,0,0,2,20,0,2
2,0.000,0,0,0,8.948,35.071,0,0,2,20,0,2
