 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,11.056,30.957,0,0,2,152,0,2
2,0.000,0,0,0,23.179,7.167,0,0,2,152,0,2
