 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,34.464,24.006,0,0,2,1,0,2
2,0.000,0,0,0,8.821,22.370,0,0,2,1,0,2
