Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	13.013	17.688	0	2	55	0	0	NA	NA	NA	NA	NA
2	1	2	13.013	17.688	0	2	37	0	0	NA	0	NA	0	NA
3	1	3	13.013	18.178	0	2	18	0.49	0.49	NA	0.49	NA	90	90
4	1	4	13.057	17.955	0	2	9	0.717	0.271	NA	0.227	NA	-78.69	-168.69
5	1	5	12.79	18	0	2	18	0.988	0.383	NA	0.271	NA	170.538	-110.772
6	1	6	12.835	17.777	0	2	83	1.215	0.199	NA	0.227	NA	-78.69	110.772
7	1	7	12.835	17.777	0	2	74	1.215	0.199	NA	0	NA	0	78.69
8	1	8	12.835	17.777	0	2	65	1.215	0.199	NA	0	NA	0	0
9	1	9	12.835	17.777	0	2	9	1.215	0.199	NA	0	NA	0	0
10	1	10	13.057	17.733	0	2	18	1.442	0.063	NA	0.227	NA	-11.31	-11.31
11	1	11	13.013	17.733	0	2	9	1.486	0.045	NA	0.045	NA	180	-168.69
12	1	12	13.013	17.866	0	2	18	1.62	0.178	NA	0.134	NA	90	-90
13	1	13	13.013	17.866	0	2	18	1.62	0.178	NA	0	NA	0	-90
14	1	14	13.013	17.733	0	2	65	1.753	0.045	NA	0.134	NA	-90	-90
15	1	15	13.013	17.599	0	2	27	1.887	0.089	NA	0.134	NA	-90	0
16	1	16	13.147	17.555	0	2	0	2.028	0.189	NA	0.141	NA	-18.435	71.565
17	1	17	13.057	17.377	0	2	18	2.227	0.315	NA	0.199	NA	-116.565	-98.13
18	1	18	12.746	17.421	0	2	0	2.542	0.378	NA	0.315	NA	171.87	-71.565
19	1	19	12.746	17.421	0	2	18	2.542	0.378	NA	0	NA	0	-171.87
20	1	20	12.746	17.421	0	2	0	2.542	0.378	NA	0	NA	0	0
21	1	21	12.924	17.466	0	2	27	2.725	0.24	NA	0.184	NA	14.036	14.036
22	1	22	13.057	17.466	0	2	9	2.859	0.227	NA	0.134	NA	0	-14.036
23	1	23	13.057	17.466	0	2	27	2.859	0.227	NA	0	NA	0	0
24	1	24	13.236	17.466	0	2	27	3.037	0.315	NA	0.178	NA	0	0
25	1	25	13.236	17.466	0	2	18	3.037	0.315	NA	0	NA	0	0
26	1	26	13.191	17.421	0	2	27	3.1	0.321	NA	0.063	NA	-135	-135
27	1	27	13.191	17.421	0	2	0	3.1	0.321	NA	0	NA	0	135
28	1	28	13.191	17.421	0	2	37	3.1	0.321	NA	0	NA	0	0
29	1	29	13.191	17.377	0	2	9	3.145	0.359	NA	0.045	NA	-90	-90
30	1	30	12.879	17.466	0	2	9	3.469	0.26	NA	0.324	NA	164.055	-105.945
31	1	31	12.968	17.555	0	2	0	3.595	0.141	NA	0.126	NA	45	-119.055
32	1	32	12.968	17.555	0	2	18	3.595	0.141	NA	0	NA	0	-45
33	1	33	12.924	17.421	0	2	18	3.736	0.282	NA	0.141	NA	-108.435	-108.435
34	1	34	12.924	17.332	0	2	0	3.825	0.367	NA	0.089	NA	-90	18.435
35	1	35	12.924	17.288	0	2	27	3.869	0.411	NA	0.045	NA	-90	0
36	1	36	13.013	17.288	0	2	27	3.958	0.401	NA	0.089	NA	0	90
37	1	37	13.013	17.288	0	2	27	3.958	0.401	NA	0	NA	0	0
38	1	38	12.746	17.243	0	2	9	4.229	0.519	NA	0.271	NA	-170.538	-170.538
39	1	39	12.701	17.243	0	2	9	4.274	0.544	NA	0.045	NA	180	-9.462
40	1	40	12.924	17.243	0	2	9	4.496	0.454	NA	0.223	NA	0	-180
41	1	41	12.835	17.109	0	2	18	4.657	0.606	NA	0.161	NA	-123.69	-123.69
42	1	42	12.835	17.109	0	2	0	4.657	0.606	NA	0	NA	0	123.69
43	1	43	12.657	17.109	0	2	18	4.835	0.68	NA	0.178	NA	180	180
44	1	44	12.612	17.109	0	2	55	4.879	0.704	NA	0.045	NA	180	0
45	1	45	12.746	17.109	0	2	27	5.013	0.638	NA	0.134	NA	0	-180
46	1	46	12.746	17.109	0	2	37	5.013	0.638	NA	0	NA	0	0
47	1	47	12.879	16.931	0	2	9	5.236	0.769	NA	0.223	NA	-53.13	-53.13
48	1	48	12.879	16.931	0	2	55	5.236	0.769	NA	0	NA	0	53.13
49	1	49	12.879	16.931	0	2	18	5.236	0.769	NA	0	NA	0	0
50	1	50	12.835	16.887	0	2	27	5.299	0.821	NA	0.063	NA	-135	-135
51	2	1	14.527	24.234	0	2	139	0	0	NA	NA	NA	NA	NA
