Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	23.155	34.189	0	2	152.75	0	0	NA	NA	NA	NA	NA
2	1	2	23.155	34.189	0	2	103.25	0	0	NA	0	NA	0	NA
3	1	3	23.155	34.189	0	2	125.875	0	0	NA	0	NA	0	0
4	1	4	23.155	34.088	0	2	115.5	0.101	0.101	NA	0.101	NA	-90	-90
5	1	5	23.155	34.088	0	2	94.375	0.101	0.101	NA	0	NA	0	90
6	1	6	22.902	34.265	0	2	107.438	0.409	0.264	NA	0.308	NA	145.008	145.008
7	1	7	23.155	34.164	0	2	77.188	0.681	0.025	NA	0.272	NA	-21.801	-166.809
8	1	8	23.18	34.063	0	2	127.625	0.785	0.129	NA	0.104	NA	-75.964	-54.162
9	1	9	22.978	33.987	0	2	136.25	1.001	0.268	NA	0.216	NA	-159.444	-83.48
10	1	10	23.003	34.012	0	2	72.938	1.037	0.233	NA	0.036	NA	45	-155.556
11	1	11	23.003	34.012	0	2	132.688	1.037	0.233	NA	0	NA	0	-45
12	1	12	23.028	33.937	0	2	66	1.117	0.282	NA	0.08	NA	-71.565	-71.565
13	1	13	22.978	33.861	0	2	86.625	1.208	0.373	NA	0.091	NA	-123.69	-52.125
14	1	14	22.953	33.861	0	2	87.562	1.233	0.385	NA	0.025	NA	180	-56.31
15	1	15	22.953	33.861	0	2	58.75	1.233	0.385	NA	0	NA	0	-180
16	1	16	22.902	33.911	0	2	93.938	1.304	0.375	NA	0.071	NA	135	135
17	1	17	22.776	33.987	0	2	115.25	1.452	0.429	NA	0.147	NA	149.036	14.036
18	1	18	22.852	34.063	0	2	110.438	1.559	0.328	NA	0.107	NA	45	-104.036
19	1	19	22.852	34.088	0	2	113.625	1.584	0.319	NA	0.025	NA	90	45
20	1	20	22.826	33.987	0	2	41	1.688	0.385	NA	0.104	NA	-104.036	165.964
21	1	21	22.65	34.038	0	2	82	1.872	0.527	NA	0.184	NA	164.055	-91.909
22	1	22	22.549	34.063	0	2	102	1.976	0.619	NA	0.104	NA	165.964	1.909
23	1	23	22.347	34.139	0	2	90.75	2.192	0.81	NA	0.216	NA	159.444	-6.52
24	1	24	22.498	34.063	0	2	100.938	2.361	0.669	NA	0.169	NA	-26.565	173.991
25	1	25	22.498	34.063	0	2	61.375	2.361	0.669	NA	0	NA	0	26.565
26	1	26	22.372	33.861	0	2	63.75	2.599	0.849	NA	0.238	NA	-122.005	-122.005
27	1	27	22.22	33.962	0	2	73.75	2.781	0.962	NA	0.182	NA	146.31	-91.685
28	1	28	22.473	34.012	0	2	78.25	3.039	0.704	NA	0.258	NA	11.31	-135
29	1	29	22.473	33.937	0	2	90.5	3.115	0.727	NA	0.076	NA	-90	-101.31
30	1	30	22.347	34.038	0	2	65.5	3.276	0.822	NA	0.162	NA	141.34	-128.66
31	1	31	22.271	34.189	0	2	53.5	3.446	0.884	NA	0.169	NA	116.565	-24.775
32	1	32	22.22	34.189	0	2	99	3.496	0.934	NA	0.051	NA	180	63.435
33	1	33	22.22	34.189	0	2	41	3.496	0.934	NA	0	NA	0	-180
34	1	34	22.17	34.315	0	2	69.875	3.632	0.993	NA	0.136	NA	111.801	111.801
35	1	35	22.296	34.341	0	2	65.5	3.761	0.872	NA	0.129	NA	11.31	-100.491
36	1	36	22.296	34.391	0	2	80.375	3.811	0.882	NA	0.051	NA	90	78.69
37	1	37	22.271	34.442	0	2	90.5	3.868	0.919	NA	0.056	NA	116.565	26.565
38	1	38	22.22	34.366	0	2	24.25	3.959	0.951	NA	0.091	NA	-123.69	119.745
39	1	39	22.17	34.366	0	2	88.5	4.009	1.001	NA	0.051	NA	180	-56.31
40	1	40	21.463	35.048	0	2	82.5	4.992	1.897	NA	0.982	NA	136.042	-43.958
41	1	41	21.16	35.654	0	2	41	5.669	2.475	NA	0.678	NA	116.565	-19.477
42	1	42	21.16	35.982	0	2	78	5.997	2.682	NA	0.328	NA	90	-26.565
43	1	43	20.882	36.664	0	2	28.75	6.734	3.36	NA	0.736	NA	112.166	22.166
44	1	44	21.034	37.118	0	2	14.125	7.213	3.616	NA	0.479	NA	71.565	-40.601
45	2	1	20.024	31.538	0	2	124	0	0	NA	NA	NA	NA	NA
46	2	2	19.493	32.27	0	2	124	0.904	0.904	NA	0.904	NA	125.91	NA
47	2	3	19.342	32.422	0	2	231.5	1.118	1.116	NA	0.214	NA	135	9.09
48	2	4	19.342	32.447	0	2	239.125	1.144	1.136	NA	0.025	NA	90	-45
49	2	5	19.241	32.548	0	2	246	1.286	1.278	NA	0.143	NA	135	45
50	2	6	19.241	32.548	0	2	198.25	1.286	1.278	NA	0	NA	0	-135
51	2	7	18.913	32.851	0	2	158.438	1.733	1.72	NA	0.447	NA	137.291	137.291
52	2	8	18.812	33.482	0	2	140.375	2.372	2.291	NA	0.639	NA	99.09	-38.2
53	2	9	18.786	33.987	0	2	98.5	2.878	2.744	NA	0.506	NA	92.862	-6.228
54	2	10	18.13	34.416	0	2	86.125	3.662	3.446	NA	0.784	NA	146.821	53.959
55	2	11	18.307	34.442	0	2	98.5	3.841	3.373	NA	0.179	NA	8.13	-138.691
56	2	12	18.307	34.492	0	2	115.5	3.892	3.417	NA	0.051	NA	90	81.87
57	2	13	18.307	34.492	0	2	148.625	3.892	3.417	NA	0	NA	0	-90
58	2	14	18.307	34.29	0	2	164	4.094	3.244	NA	0.202	NA	-90	-90
