 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,255,255,255,28.917,15.370,4.327,255,3,1,0,2
2,0.000,25,25,25,40.380,64.347,0.424,25,3,1,0,2
