Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	26.339	18.612	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	26.339	18.612	0	2	11	0	0	NA	0	NA	0	NA
3	1	3	26.258	18.451	0	2	11	0.18	0.18	NA	0.18	NA	-116.565	-116.565
4	1	4	26.258	18.451	0	2	0	0.18	0.18	NA	0	NA	0	116.565
5	1	5	26.258	18.451	0	2	11	0.18	0.18	NA	0	NA	0	0
6	1	6	26.097	18.451	0	2	0	0.341	0.29	NA	0.161	NA	180	180
7	1	7	25.695	18.29	0	2	11	0.774	0.72	NA	0.433	NA	-158.199	21.801
8	1	8	25.695	18.29	0	2	23	0.774	0.72	NA	0	NA	0	158.199
9	1	9	25.695	18.29	0	2	11	0.774	0.72	NA	0	NA	0	0
10	1	10	26.017	18.29	0	2	11	1.096	0.455	NA	0.322	NA	0	0
11	1	11	26.017	18.29	0	2	11	1.096	0.455	NA	0	NA	0	0
12	1	12	25.614	18.371	0	2	23	1.507	0.764	NA	0.41	NA	168.69	168.69
13	1	13	25.292	18.854	0	2	0	2.087	1.074	NA	0.58	NA	123.69	-45
14	1	14	25.292	18.854	0	2	11	2.087	1.074	NA	0	NA	0	-123.69
15	1	15	25.292	18.532	0	2	23	2.409	1.049	NA	0.322	NA	-90	-90
16	1	16	25.534	18.371	0	2	23	2.699	0.84	NA	0.29	NA	-33.69	56.31
17	1	17	25.534	18.371	0	2	23	2.699	0.84	NA	0	NA	0	33.69
18	1	18	25.614	18.21	0	2	23	2.879	0.829	NA	0.18	NA	-63.435	-63.435
19	1	19	25.614	18.129	0	2	0	2.96	0.871	NA	0.08	NA	-90	-26.565
20	1	20	25.614	18.129	0	2	0	2.96	0.871	NA	0	NA	0	90
21	1	21	25.614	18.049	0	2	11	3.04	0.918	NA	0.08	NA	-90	-90
22	1	22	25.695	18.049	0	2	0	3.121	0.856	NA	0.08	NA	0	90
23	1	23	25.856	18.049	0	2	11	3.282	0.742	NA	0.161	NA	0	0
24	1	24	25.856	18.049	0	2	23	3.282	0.742	NA	0	NA	0	0
25	1	25	25.856	18.049	0	2	23	3.282	0.742	NA	0	NA	0	0
26	1	26	25.856	17.968	0	2	58	3.362	0.805	NA	0.08	NA	-90	-90
27	1	27	25.856	17.968	0	2	11	3.362	0.805	NA	0	NA	0	90
28	1	28	25.856	17.888	0	2	58	3.443	0.871	NA	0.08	NA	-90	-90
29	1	29	26.178	17.807	0	2	23	3.774	0.821	NA	0.332	NA	-14.036	75.964
30	1	30	26.258	17.566	0	2	11	4.029	1.049	NA	0.255	NA	-71.565	-57.529
