 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,6,6,6,39.956,20.743,0.043,6,2,1,0,2
2,0.000,20,20,20,11.222,16.662,0.145,20,2,1,0,2
