 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,25.304,36.110,0.000,0,2,1,0,2
2,0.000,11,11,11,16.957,5.711,0.085,11,2,1,0,2
