Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.728	20.709	0	2	37	0	0	NA	NA	NA	NA	NA
2	1	2	11.689	20.671	0	2	9	0.055	0.055	NA	0.055	NA	-135	NA
3	1	3	11.535	20.864	0	2	9	0.301	0.247	NA	0.247	NA	128.66	-96.34
4	1	4	11.535	21.018	0	2	27	0.456	0.364	NA	0.154	NA	90	-38.66
5	1	5	11.535	21.211	0	2	9	0.648	0.537	NA	0.193	NA	90	0
6	1	6	11.304	21.056	0	2	9	0.926	0.548	NA	0.278	NA	-146.31	123.69
7	1	7	11.381	20.979	0	2	9	1.035	0.44	NA	0.109	NA	-45	101.31
8	1	8	11.458	20.671	0	2	18	1.353	0.273	NA	0.318	NA	-75.964	-30.964
9	1	9	11.304	20.555	0	2	0	1.546	0.451	NA	0.193	NA	-143.13	-67.166
10	1	10	11.034	20.555	0	2	0	1.816	0.711	NA	0.27	NA	180	-36.87
11	1	11	10.957	20.671	0	2	46	1.955	0.772	NA	0.139	NA	123.69	-56.31
12	2	1	12.692	19.013	0	2	46	0	0	NA	NA	NA	NA	NA
13	2	2	13	19.206	0	2	0	0.364	0.364	NA	0.364	NA	32.005	NA
14	2	3	12.769	19.784	0	2	0	0.986	0.775	NA	0.623	NA	111.801	79.796
15	2	4	12.846	20.054	0	2	0	1.267	1.052	NA	0.281	NA	74.055	-37.747
16	2	5	12.884	20.131	0	2	37	1.353	1.134	NA	0.086	NA	63.435	-10.62
17	2	6	13	20.478	0	2	9	1.719	1.497	NA	0.366	NA	71.565	8.13
18	2	7	12.923	20.671	0	2	18	1.926	1.674	NA	0.208	NA	111.801	40.236
19	2	8	13.116	20.902	0	2	18	2.228	1.936	NA	0.301	NA	50.194	-61.607
20	2	9	13.193	20.864	0	2	0	2.314	1.917	NA	0.086	NA	-26.565	-76.759
21	3	1	12.499	20.44	0	2	55	0	0	NA	NA	NA	NA	NA
22	3	2	12.807	20.17	0	2	9	0.41	0.41	NA	0.41	NA	-41.186	NA
23	3	3	12.884	20.517	0	2	37	0.765	0.393	NA	0.355	NA	77.471	118.657
