 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,20.821,4.380,0.000,0,2,16,0,2
2,0.000,18,18,18,8.975,16.370,0.093,18,2,16,0,2
