Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	4.175	13.717	0	2	214	0	0	NA	NA	NA	NA	NA
2	1	2	4.175	13.717	0	2	55	0	0	NA	0	NA	0	NA
3	1	3	4.175	13.603	0	2	167	0.114	0.114	NA	0.114	NA	-90	-90
4	1	4	4.175	13.603	0	2	255	0.114	0.114	NA	0	NA	0	90
5	1	5	4.213	13.679	0	2	111	0.198	0.054	NA	0.085	NA	63.435	63.435
6	1	6	4.175	13.679	0	2	111	0.236	0.038	NA	0.038	NA	180	116.565
7	1	7	4.213	13.603	0	2	102	0.321	0.12	NA	0.085	NA	-63.435	116.565
8	1	8	4.288	13.717	0	2	102	0.457	0.114	NA	0.137	NA	56.31	119.745
9	1	9	4.25	13.717	0	2	121	0.495	0.076	NA	0.038	NA	180	123.69
10	1	10	4.25	13.717	0	2	130	0.495	0.076	NA	0	NA	0	-180
11	1	11	4.25	13.717	0	2	177	0.495	0.076	NA	0	NA	0	0
12	1	12	4.25	13.83	0	2	27	0.609	0.137	NA	0.114	NA	90	90
13	1	13	4.288	13.793	0	2	46	0.662	0.137	NA	0.054	NA	-45	-135
14	1	14	4.326	13.565	0	2	102	0.893	0.214	NA	0.23	NA	-80.538	-35.538
15	1	15	4.326	13.565	0	2	83	0.893	0.214	NA	0	NA	0	80.538
16	1	16	4.25	13.565	0	2	46	0.968	0.169	NA	0.076	NA	180	180
17	1	17	4.25	13.376	0	2	83	1.158	0.349	NA	0.189	NA	-90	90
18	1	18	4.326	13.187	0	2	37	1.362	0.551	NA	0.204	NA	-68.199	21.801
19	1	19	4.326	13.073	0	2	93	1.475	0.661	NA	0.114	NA	-90	-21.801
20	1	20	4.326	13.338	0	2	93	1.74	0.408	NA	0.265	NA	90	180
21	1	21	4.175	13.338	0	2	46	1.892	0.379	NA	0.151	NA	180	90
22	1	22	4.175	13.338	0	2	55	1.892	0.379	NA	0	NA	0	-180
23	1	23	3.948	13.3	0	2	93	2.122	0.474	NA	0.23	NA	-170.538	-170.538
24	1	24	4.023	13.338	0	2	27	2.207	0.408	NA	0.085	NA	26.565	-162.897
25	1	25	3.91	13.187	0	2	37	2.396	0.593	NA	0.189	NA	-126.87	-153.435
26	1	26	3.91	13.149	0	2	37	2.434	0.627	NA	0.038	NA	-90	36.87
27	1	27	4.023	12.997	0	2	65	2.623	0.735	NA	0.189	NA	-53.13	36.87
28	1	28	4.137	13.149	0	2	74	2.813	0.569	NA	0.189	NA	53.13	106.26
29	1	29	4.137	13.149	0	2	27	2.813	0.569	NA	0	NA	0	-53.13
30	1	30	4.478	13.452	0	2	74	3.269	0.403	NA	0.456	NA	41.634	41.634
31	1	31	4.818	13.414	0	2	55	3.611	0.711	NA	0.343	NA	-6.34	-47.974
32	1	32	4.743	13.414	0	2	46	3.687	0.644	NA	0.076	NA	180	-173.66
33	1	33	4.743	13.414	0	2	37	3.687	0.644	NA	0	NA	0	-180
34	1	34	4.781	13.376	0	2	55	3.741	0.695	NA	0.054	NA	-45	-45
35	1	35	4.818	13.452	0	2	27	3.825	0.696	NA	0.085	NA	63.435	108.435
36	1	36	4.781	13.565	0	2	74	3.945	0.624	NA	0.12	NA	108.435	45
37	1	37	4.781	13.565	0	2	55	3.945	0.624	NA	0	NA	0	-108.435
38	1	38	4.781	13.565	0	2	37	3.945	0.624	NA	0	NA	0	0
39	1	39	4.781	13.528	0	2	46	3.983	0.635	NA	0.038	NA	-90	-90
40	1	40	4.591	13.83	0	2	37	4.34	0.432	NA	0.357	NA	122.005	-147.995
41	1	41	4.591	13.906	0	2	37	4.416	0.458	NA	0.076	NA	90	-32.005
42	1	42	4.44	13.868	0	2	74	4.572	0.305	NA	0.156	NA	-165.964	104.036
43	1	43	4.44	13.868	0	2	46	4.572	0.305	NA	0	NA	0	165.964
44	1	44	4.288	13.565	0	2	46	4.911	0.189	NA	0.339	NA	-116.565	-116.565
45	1	45	4.402	13.565	0	2	37	5.024	0.273	NA	0.114	NA	0	116.565
46	1	46	4.44	13.49	0	2	37	5.109	0.349	NA	0.085	NA	-63.435	-63.435
47	1	47	4.175	13.641	0	2	111	5.414	0.076	NA	0.305	NA	150.255	-146.31
48	1	48	4.402	13.982	0	2	46	5.824	0.349	NA	0.41	NA	56.31	-93.945
49	2	1	3.682	12.089	0	2	27	0	0	NA	NA	NA	NA	NA
50	2	2	4.478	13.868	0	2	18	1.949	1.949	NA	1.949	NA	65.925	NA
51	2	3	4.44	13.793	0	2	111	2.034	1.865	NA	0.085	NA	-116.565	177.51
52	2	4	4.44	13.755	0	2	55	2.072	1.83	NA	0.038	NA	-90	26.565
53	3	1	3.342	10.877	0	2	130	0	0	NA	NA	NA	NA	NA
54	3	2	3.682	11.445	0	2	0	0.662	0.662	NA	0.662	NA	59.036	NA
55	3	3	3.682	11.445	0	2	9	0.662	0.662	NA	0	NA	0	-59.036
56	3	4	3.38	11.559	0	2	55	0.986	0.683	NA	0.324	NA	159.444	159.444
57	3	5	3.38	11.596	0	2	65	1.024	0.72	NA	0.038	NA	90	-69.444
58	3	6	3.19	10.915	0	2	27	1.731	0.156	NA	0.707	NA	-105.524	164.476
59	4	1	3.304	9.097	0	2	55	0	0	NA	NA	NA	NA	NA
60	4	2	3.645	9.779	0	2	37	0.762	0.762	NA	0.762	NA	63.435	NA
61	4	3	3.91	9.703	0	2	37	1.038	0.857	NA	0.276	NA	-15.945	-79.38
62	4	4	5.197	11.407	0	2	37	3.173	2.987	NA	2.136	NA	52.927	68.872
63	4	5	6.257	13.528	0	2	55	5.544	5.325	NA	2.371	NA	63.435	10.508
64	5	1	3.948	9.173	0	2	27	0	0	NA	NA	NA	NA	NA
65	5	2	4.213	9.287	0	2	55	0.288	0.288	NA	0.288	NA	23.199	NA
66	5	3	4.478	9.4	0	2	18	0.577	0.577	NA	0.288	NA	23.199	0
67	5	4	5.046	10.12	0	2	9	1.493	1.45	NA	0.917	NA	51.71	28.511
68	6	1	10.801	15.383	0	2	83	0	0	NA	NA	NA	NA	NA
69	6	2	10.688	15.421	0	2	74	0.12	0.12	NA	0.12	NA	161.565	NA
70	6	3	10.12	15.118	0	2	93	0.763	0.731	NA	0.644	NA	-151.928	46.507
71	6	4	10.082	15.118	0	2	37	0.801	0.767	NA	0.038	NA	180	-28.072
72	6	5	9.93	15.08	0	2	46	0.957	0.922	NA	0.156	NA	-165.964	14.036
73	6	6	9.779	15.08	0	2	18	1.109	1.066	NA	0.151	NA	180	-14.036
74	6	7	9.93	15.232	0	2	18	1.323	0.884	NA	0.214	NA	45	-135
75	6	8	9.211	15.421	0	2	74	2.067	1.591	NA	0.744	NA	165.256	120.256
76	6	9	7.015	13.262	0	2	27	5.146	4.34	NA	3.079	NA	-135.498	59.245
