Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	16.891	12.736	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	16.721	12.702	0	2	28.5	0.174	0.174	NA	0.174	NA	-168.69	NA
3	1	3	16.38	12.566	0	2	32.75	0.54	0.538	NA	0.367	NA	-158.199	10.491
4	1	4	16.38	12.566	0	2	24.5	0.54	0.538	NA	0	NA	0	158.199
5	1	5	16.585	12.634	0	2	33	0.756	0.323	NA	0.215	NA	18.435	18.435
6	1	6	16.244	12.226	0	2	32.75	1.288	0.824	NA	0.532	NA	-129.806	-148.241
7	1	7	16.278	12.123	0	2	16	1.395	0.867	NA	0.108	NA	-71.565	58.241
8	1	8	16.312	11.987	0	2	8	1.536	0.947	NA	0.14	NA	-75.964	-4.399
9	1	9	16.176	11.783	0	2	16.5	1.781	1.192	NA	0.246	NA	-123.69	-47.726
10	1	10	16.414	12.089	0	2	49	2.17	0.804	NA	0.388	NA	52.125	175.815
11	1	11	16.857	13.077	0	2	41	3.252	0.342	NA	1.082	NA	65.854	13.729
12	1	12	16.789	13.417	0	2	16.5	3.599	0.689	NA	0.347	NA	101.31	35.455
13	1	13	16.925	13.656	0	2	12.25	3.874	0.92	NA	0.275	NA	60.255	-41.055
14	1	14	17.197	14.201	0	2	16.5	4.483	1.496	NA	0.609	NA	63.435	3.18
15	1	15	17.776	15.12	0	2	33	5.57	2.543	NA	1.087	NA	57.804	-5.631
16	1	16	17.947	16.074	0	2	41	6.538	3.5	NA	0.969	NA	79.875	22.071
17	1	17	17.981	16.721	0	2	8	7.186	4.131	NA	0.648	NA	86.987	7.112
18	1	18	17.947	16.312	0	2	12	7.596	3.728	NA	0.41	NA	-94.764	178.249
19	1	19	18.117	17.3	0	2	66	8.598	4.725	NA	1.002	NA	80.218	174.981
20	2	1	16.04	14.473	0	2	53.25	0	0	NA	NA	NA	NA	NA
21	2	2	16.04	14.712	0	2	57.5	0.238	0.238	NA	0.238	NA	90	NA
22	2	3	16.04	14.712	0	2	74	0.238	0.238	NA	0	NA	0	-90
23	2	4	15.937	14.78	0	2	82	0.361	0.323	NA	0.123	NA	146.31	146.31
24	2	5	15.937	14.78	0	2	82	0.361	0.323	NA	0	NA	0	-146.31
25	2	6	16.006	14.78	0	2	0	0.429	0.308	NA	0.068	NA	0	0
26	2	7	16.006	14.78	0	2	0	0.429	0.308	NA	0	NA	0	0
27	2	8	16.006	14.78	0	2	33	0.429	0.308	NA	0	NA	0	0
28	2	9	16.006	14.78	0	2	16	0.429	0.308	NA	0	NA	0	0
29	2	10	16.006	14.78	0	2	82	0.429	0.308	NA	0	NA	0	0
30	2	11	16.006	14.78	0	2	49	0.429	0.308	NA	0	NA	0	0
31	2	12	16.006	14.78	0	2	0	0.429	0.308	NA	0	NA	0	0
32	2	13	15.972	14.78	0	2	57.5	0.463	0.314	NA	0.034	NA	180	180
33	2	14	16.108	14.882	0	2	36.75	0.634	0.414	NA	0.17	NA	36.87	-143.13
34	2	15	16.176	15.359	0	2	32.5	1.115	0.896	NA	0.482	NA	81.87	45
35	2	16	16.142	15.29	0	2	24.5	1.191	0.824	NA	0.076	NA	-116.565	161.565
36	2	17	16.108	15.29	0	2	33	1.225	0.82	NA	0.034	NA	180	-63.435
37	2	18	16.142	15.427	0	2	16	1.366	0.959	NA	0.14	NA	75.964	-104.036
38	2	19	16.21	15.699	0	2	16.5	1.647	1.238	NA	0.281	NA	75.964	0
39	2	20	16.21	15.801	0	2	49	1.749	1.339	NA	0.102	NA	90	14.036
40	2	21	16.21	15.937	0	2	16	1.885	1.474	NA	0.136	NA	90	0
41	2	22	16.176	15.665	0	2	65.5	2.16	1.2	NA	0.275	NA	-97.125	172.875
42	2	23	16.21	15.733	0	2	16	2.236	1.271	NA	0.076	NA	63.435	160.56
43	2	24	16.21	15.393	0	2	0	2.576	0.935	NA	0.341	NA	-90	-153.435
44	2	25	16.142	15.869	0	2	0	3.058	1.4	NA	0.482	NA	98.13	-171.87
45	2	26	16.006	15.256	0	2	33	3.686	0.784	NA	0.628	NA	-102.529	159.341
46	2	27	16.006	15.256	0	2	49	3.686	0.784	NA	0	NA	0	102.529
47	2	28	16.312	15.393	0	2	16.5	4.021	0.959	NA	0.335	NA	23.962	23.962
48	2	29	16.04	15.529	0	2	24.5	4.326	1.056	NA	0.305	NA	153.435	129.472
49	2	30	16.21	15.427	0	2	16	4.524	0.969	NA	0.199	NA	-30.964	175.601
50	2	31	16.21	15.12	0	2	16	4.831	0.669	NA	0.306	NA	-90	-59.036
51	2	32	16.176	15.018	0	2	16.25	4.939	0.562	NA	0.108	NA	-108.435	-18.435
52	2	33	16.04	14.677	0	2	4	5.305	0.204	NA	0.367	NA	-111.801	-3.366
53	2	34	16.108	14.712	0	2	16.5	5.381	0.248	NA	0.076	NA	26.565	138.366
54	3	1	15.597	16.142	0	2	49	0	0	NA	NA	NA	NA	NA
55	3	2	15.086	16.823	0	2	8	0.851	0.851	NA	0.851	NA	126.87	NA
56	3	3	15.256	17.436	0	2	33	1.488	1.338	NA	0.636	NA	74.476	-52.394
57	3	4	15.393	16.823	0	2	33	2.115	0.711	NA	0.628	NA	-77.471	-151.947
58	3	5	15.256	17.061	0	2	32.5	2.39	0.981	NA	0.275	NA	119.745	-162.784
59	3	6	15.529	16.619	0	2	0	2.91	0.482	NA	0.52	NA	-58.392	-178.137
60	3	7	15.461	16.516	0	2	8	3.033	0.399	NA	0.123	NA	-123.69	-65.298
61	3	8	15.597	16.482	0	2	16	3.173	0.341	NA	0.14	NA	-14.036	109.654
62	3	9	15.631	16.448	0	2	36.75	3.221	0.308	NA	0.048	NA	-45	-30.964
63	3	10	15.529	16.414	0	2	49	3.329	0.281	NA	0.108	NA	-161.565	-116.565
64	3	11	15.631	16.55	0	2	8	3.499	0.41	NA	0.17	NA	53.13	-145.305
65	3	12	15.563	16.346	0	2	8	3.715	0.207	NA	0.215	NA	-108.435	-161.565
66	3	13	15.801	16.755	0	2	16	4.188	0.646	NA	0.473	NA	59.744	168.179
67	3	14	16.04	16.959	0	2	0	4.502	0.93	NA	0.314	NA	40.601	-19.142
68	3	15	15.597	16.619	0	2	16	5.06	0.477	NA	0.559	NA	-142.431	176.967
69	3	16	15.597	16.619	0	2	16	5.06	0.477	NA	0	NA	0	142.431
70	4	1	14.575	20.569	0	2	49	0	0	NA	NA	NA	NA	NA
71	4	2	14.848	20.535	0	2	0	0.275	0.275	NA	0.275	NA	-7.125	NA
72	4	3	14.848	20.569	0	2	16	0.309	0.272	NA	0.034	NA	90	97.125
73	4	4	14.541	20.637	0	2	32.5	0.623	0.076	NA	0.314	NA	167.471	77.471
74	4	5	14.643	20.841	0	2	49	0.851	0.281	NA	0.228	NA	63.435	-104.036
75	4	6	14.814	20.773	0	2	0	1.034	0.314	NA	0.183	NA	-21.801	-85.236
76	5	1	17.47	14.405	0	2	16.25	0	0	NA	NA	NA	NA	NA
77	5	2	17.606	14.984	0	2	32.5	0.595	0.595	NA	0.595	NA	76.759	NA
78	5	3	17.913	15.495	0	2	24.5	1.19	1.176	NA	0.596	NA	59.036	-17.723
79	5	4	17.81	15.154	0	2	12	1.546	0.823	NA	0.356	NA	-106.699	-165.735
80	5	5	17.81	15.461	0	2	32.5	1.852	1.109	NA	0.306	NA	90	-163.301
81	5	6	17.776	15.699	0	2	8	2.093	1.33	NA	0.241	NA	98.13	8.13
82	5	7	17.776	15.937	0	2	49	2.332	1.563	NA	0.238	NA	90	-8.13
83	5	8	17.913	16.244	0	2	8	2.667	1.891	NA	0.335	NA	66.038	-23.962
84	5	9	18.049	16.755	0	2	49	3.196	2.42	NA	0.529	NA	75.069	9.031
85	5	10	17.947	15.393	0	2	24.5	4.562	1.097	NA	1.366	NA	-94.289	-169.358
86	5	11	17.708	14.371	0	2	0	5.611	0.241	NA	1.049	NA	-103.134	-8.845
87	6	1	19.343	27.107	0	2	16	0	0	NA	NA	NA	NA	NA
88	6	2	19.922	27.073	0	2	16.25	0.58	0.58	NA	0.58	NA	-3.366	NA
89	6	3	20.058	27.141	0	2	8.25	0.732	0.716	NA	0.152	NA	26.565	29.932
90	6	4	20.433	26.631	0	2	33	1.366	1.189	NA	0.633	NA	-53.746	-80.311
91	7	1	20.943	25.098	0	2	8	0	0	NA	NA	NA	NA	NA
92	7	2	20.603	25.064	0	2	24.5	0.342	0.342	NA	0.342	NA	-174.289	NA
93	7	3	20.569	24.758	0	2	0	0.651	0.506	NA	0.308	NA	-96.34	77.949
94	7	4	20.978	24.826	0	2	16	1.065	0.275	NA	0.414	NA	9.462	105.803
95	7	5	20.773	24.383	0	2	16	1.552	0.735	NA	0.488	NA	-114.775	-124.237
96	7	6	20.603	23.498	0	2	0	2.454	1.636	NA	0.902	NA	-100.886	13.89
97	8	1	18.185	19.139	0	2	0	0	0	NA	NA	NA	NA	NA
98	8	2	17.572	20.092	0	2	33	1.134	1.134	NA	1.134	NA	122.735	NA
99	8	3	17.64	20.909	0	2	0	1.954	1.853	NA	0.82	NA	85.236	-37.499
100	8	4	17.674	22.067	0	2	0	3.112	2.973	NA	1.158	NA	88.315	3.079
101	8	5	17.776	23.974	0	2	33	5.022	4.853	NA	1.91	NA	86.934	-1.382
102	8	6	17.64	23.532	0	2	16.5	5.485	4.427	NA	0.463	NA	-107.103	165.964
103	8	7	17.742	23.532	0	2	12	5.587	4.415	NA	0.102	NA	0	107.103
104	8	8	17.572	23.157	0	2	33	5.999	4.065	NA	0.411	NA	-114.444	-114.444
105	8	9	17.572	22.953	0	2	16	6.203	3.863	NA	0.204	NA	-90	24.444
106	8	10	17.742	23.225	0	2	41	6.524	4.11	NA	0.321	NA	57.995	147.995
107	8	11	17.742	23.225	0	2	16	6.524	4.11	NA	0	NA	0	-57.995
108	8	12	17.81	23.327	0	2	28.75	6.647	4.205	NA	0.123	NA	56.31	56.31
109	8	13	17.845	23.259	0	2	57.5	6.723	4.135	NA	0.076	NA	-63.435	-119.745
110	8	14	17.538	23.021	0	2	0	7.111	3.936	NA	0.388	NA	-142.125	-78.69
111	8	15	17.845	22.953	0	2	0	7.425	3.829	NA	0.314	NA	-12.529	129.596
112	8	16	17.81	23.021	0	2	24.5	7.502	3.9	NA	0.076	NA	116.565	129.094
113	8	17	17.81	22.953	0	2	41	7.57	3.832	NA	0.068	NA	-90	153.435
114	8	18	17.845	23.259	0	2	8	7.878	4.135	NA	0.308	NA	83.66	173.66
115	8	19	18.151	23.429	0	2	8	8.229	4.291	NA	0.351	NA	29.055	-54.605
116	8	20	17.879	23.6	0	2	20.25	8.55	4.472	NA	0.321	NA	147.995	118.94
