Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	12.233	14.777	0	2	186	0	0	NA	NA	NA	NA	NA
2	1	2	12.632	14.777	0	2	158	0.399	0.399	NA	0.399	NA	0	NA
3	1	3	12.532	14.876	0	2	177	0.54	0.315	NA	0.141	NA	135	135
4	1	4	12.532	14.876	0	2	255	0.54	0.315	NA	0	NA	0	-135
5	1	5	12.532	14.876	0	2	255	0.54	0.315	NA	0	NA	0	0
6	1	6	12.532	15.076	0	2	186	0.74	0.423	NA	0.2	NA	90	90
7	1	7	12.682	15.176	0	2	255	0.919	0.601	NA	0.18	NA	33.69	-56.31
8	1	8	12.732	15.176	0	2	205	0.969	0.639	NA	0.05	NA	0	-33.69
9	1	9	12.981	15.275	0	2	255	1.238	0.899	NA	0.269	NA	21.801	21.801
10	1	10	12.732	15.375	0	2	177	1.507	0.779	NA	0.269	NA	158.199	136.397
11	1	11	12.732	15.475	0	2	149	1.606	0.858	NA	0.1	NA	90	-68.199
12	1	12	13.131	15.475	0	2	205	2.005	1.137	NA	0.399	NA	0	-90
13	1	13	13.131	15.724	0	2	167	2.255	1.305	NA	0.249	NA	90	90
14	1	14	13.131	15.774	0	2	74	2.305	1.342	NA	0.05	NA	90	0
15	1	15	12.432	15.874	0	2	233	3.01	1.115	NA	0.705	NA	171.87	81.87
16	1	16	11.934	15.774	0	2	233	3.519	1.042	NA	0.509	NA	-168.69	19.44
17	1	17	11.834	15.674	0	2	255	3.66	0.983	NA	0.141	NA	-135	33.69
18	1	18	11.983	15.475	0	2	205	3.909	0.742	NA	0.249	NA	-53.13	81.87
19	1	19	12.632	15.425	0	2	214	4.56	0.761	NA	0.65	NA	-4.399	48.731
20	1	20	12.732	15.425	0	2	121	4.659	0.818	NA	0.1	NA	0	4.399
21	1	21	13.23	15.425	0	2	158	5.158	1.19	NA	0.499	NA	0	0
22	1	22	13.181	15.874	0	2	195	5.61	1.45	NA	0.452	NA	96.34	96.34
23	1	23	13.23	15.974	0	2	121	5.721	1.558	NA	0.112	NA	63.435	-32.905
24	1	24	13.031	15.974	0	2	251	5.921	1.439	NA	0.2	NA	180	116.565
