 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,22.420,7.540,0.022,9,2,1,0,2
2,0.000,0,0,0,0.799,9.288,0.000,0,2,1,0,2
