 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,25.659,5.419,0,0,2,35,0,2
2,0.000,0,0,0,5.354,19.914,0,0,2,35,0,2
