 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,14.856,37.537,0,0,2,1,0,2
2,0.000,0,0,0,31.991,6.636,0,0,2,1,0,2
