Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	14.471	20.813	0	2	18	0	0	NA	NA	NA	NA	NA
2	1	2	14.471	21.079	0	2	37	0.266	0.266	NA	0.266	NA	90	NA
3	1	3	14.471	21.079	0	2	74	0.266	0.266	NA	0	NA	0	-90
4	1	4	14.471	21.079	0	2	46	0.266	0.266	NA	0	NA	0	0
5	1	5	14.825	21.124	0	2	37	0.624	0.471	NA	0.358	NA	7.125	7.125
6	1	6	14.825	21.079	0	2	18	0.668	0.444	NA	0.044	NA	-90	-97.125
7	1	7	14.914	21.079	0	2	18	0.757	0.517	NA	0.089	NA	0	90
8	1	8	14.959	20.813	0	2	18	1.027	0.488	NA	0.27	NA	-80.538	-80.538
9	1	9	15.092	20.769	0	2	18	1.167	0.623	NA	0.14	NA	-18.435	62.103
10	1	10	15.092	20.769	0	2	0	1.167	0.623	NA	0	NA	0	18.435
11	1	11	15.446	20.503	0	2	18	1.61	1.024	NA	0.444	NA	-36.87	-36.87
12	1	12	15.313	20.547	0	2	0	1.751	0.884	NA	0.14	NA	161.565	-161.565
13	1	13	15.313	20.68	0	2	18	1.884	0.853	NA	0.133	NA	90	-71.565
14	1	14	15.58	20.503	0	2	0	2.204	1.152	NA	0.32	NA	-33.69	-123.69
15	1	15	15.757	20.104	0	2	0	2.64	1.469	NA	0.437	NA	-66.038	-32.347
16	1	16	15.58	19.971	0	2	9	2.862	1.393	NA	0.222	NA	-143.13	-77.093
17	1	17	15.446	20.192	0	2	18	3.121	1.157	NA	0.259	NA	120.964	-95.906
18	2	1	14.249	22.543	0	2	27	0	0	NA	NA	NA	NA	NA
19	2	2	14.16	22.898	0	2	37	0.366	0.366	NA	0.366	NA	104.036	NA
20	2	3	14.426	23.075	0	2	102	0.686	0.561	NA	0.32	NA	33.69	-70.346
21	2	4	14.426	23.075	0	2	18	0.686	0.561	NA	0	NA	0	-33.69
22	2	5	14.426	23.075	0	2	55	0.686	0.561	NA	0	NA	0	0
23	2	6	14.16	23.342	0	2	27	1.062	0.803	NA	0.376	NA	135	135
24	2	7	14.338	22.942	0	2	55	1.499	0.409	NA	0.437	NA	-66.038	158.962
25	2	8	14.338	22.942	0	2	83	1.499	0.409	NA	0	NA	0	66.038
26	2	9	14.426	22.809	0	2	27	1.659	0.32	NA	0.16	NA	-56.31	-56.31
27	2	10	14.737	23.075	0	2	9	2.068	0.722	NA	0.409	NA	40.601	96.911
28	2	11	14.737	23.342	0	2	9	2.334	0.936	NA	0.266	NA	90	49.399
29	3	1	14.249	25.382	0	2	46	0	0	NA	NA	NA	NA	NA
30	3	2	14.559	25.338	0	2	37	0.314	0.314	NA	0.314	NA	-8.13	NA
31	3	3	14.249	25.293	0	2	83	0.627	0.089	NA	0.314	NA	-171.87	-163.74
32	3	4	14.87	25.16	0	2	37	1.262	0.659	NA	0.635	NA	-12.095	159.775
33	3	5	15.491	24.894	0	2	9	1.938	1.334	NA	0.676	NA	-23.199	-11.104
34	3	6	15.535	25.16	0	2	9	2.208	1.305	NA	0.27	NA	80.538	103.736
35	3	7	16.422	24.583	0	2	9	3.266	2.315	NA	1.058	NA	-33.024	-113.562
36	4	1	13.539	24.184	0	2	111	0	0	NA	NA	NA	NA	NA
