 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,37,37,37,39.180,29.475,0.299,37,2,28,0,2
2,0.000,0,0,0,5.122,20.489,0.000,0,2,28,0,2
