 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,20.031,47.033,0,0,2,162,0,2
2,0.000,0,0,0,26.671,14.387,0,0,2,162,0,2
