Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	24.519	20.827	0	2	116.583	0	0	NA	NA	NA	NA	NA
2	1	2	24.453	20.86	0	2	201.167	0.073	0.073	NA	0.073	NA	153.435	NA
3	1	3	24.453	20.86	0	2	160	0.073	0.073	NA	0	NA	0	-153.435
4	1	4	24.421	20.86	0	2	141.75	0.106	0.103	NA	0.033	NA	180	180
5	1	5	24.421	20.86	0	2	177.861	0.106	0.103	NA	0	NA	0	-180
6	1	6	24.421	20.86	0	2	188.25	0.106	0.103	NA	0	NA	0	0
7	1	7	24.486	20.5	0	2	133.111	0.471	0.328	NA	0.365	NA	-79.695	-79.695
8	1	8	24.388	20.272	0	2	136.389	0.72	0.571	NA	0.249	NA	-113.199	-33.503
9	1	9	24.519	20.435	0	2	158.083	0.929	0.392	NA	0.209	NA	51.34	164.539
10	1	10	24.355	20.37	0	2	113.75	1.105	0.486	NA	0.176	NA	-158.199	150.461
11	1	11	24.355	20.337	0	2	99	1.138	0.517	NA	0.033	NA	-90	68.199
12	1	12	24.355	20.304	0	2	83.667	1.17	0.548	NA	0.033	NA	-90	0
13	1	13	24.388	20.533	0	2	80.917	1.401	0.322	NA	0.231	NA	81.87	171.87
14	1	14	24.225	20.598	0	2	72.806	1.577	0.372	NA	0.176	NA	158.199	76.329
15	1	15	24.355	20.925	0	2	66	1.929	0.19	NA	0.352	NA	68.199	-90
16	1	16	24.388	20.892	0	2	45.333	1.975	0.146	NA	0.046	NA	-45	-113.199
17	1	17	24.421	21.121	0	2	54.75	2.206	0.31	NA	0.231	NA	81.87	126.87
18	1	18	24.453	20.99	0	2	52	2.341	0.176	NA	0.135	NA	-75.964	-157.834
19	1	19	24.421	21.252	0	2	26.556	2.604	0.436	NA	0.263	NA	97.125	173.089
20	1	20	24.421	21.121	0	2	94.583	2.735	0.31	NA	0.131	NA	-90	172.875
21	1	21	24.453	21.023	0	2	53.5	2.838	0.207	NA	0.103	NA	-71.565	18.435
22	1	22	24.453	20.86	0	2	53.583	3.002	0.073	NA	0.163	NA	-90	-18.435
23	1	23	24.682	19.912	0	2	70.889	3.976	0.929	NA	0.975	NA	-76.43	13.57
24	1	24	24.29	19.586	0	2	53.083	4.487	1.262	NA	0.51	NA	-140.194	-63.765
25	1	25	24.486	19.847	0	2	28.667	4.813	0.981	NA	0.327	NA	53.13	-166.675
26	1	26	24.453	19.945	0	2	61.75	4.917	0.885	NA	0.103	NA	108.435	55.305
27	1	27	24.355	19.945	0	2	74	5.015	0.897	NA	0.098	NA	180	71.565
28	1	28	24.453	20.206	0	2	64.333	5.294	0.624	NA	0.279	NA	69.444	-110.556
29	1	29	24.551	20.304	0	2	102.917	5.432	0.524	NA	0.139	NA	45	-24.444
30	1	30	24.257	20.729	0	2	45	5.949	0.279	NA	0.517	NA	124.695	79.695
31	1	31	24.388	20.435	0	2	47.667	6.271	0.413	NA	0.322	NA	-66.038	169.267
32	1	32	24.617	20.272	0	2	45.861	6.552	0.564	NA	0.281	NA	-35.538	30.5
33	1	33	24.225	20.174	0	2	60.889	6.956	0.717	NA	0.404	NA	-165.964	-130.426
34	1	34	24.453	20.37	0	2	14.917	7.257	0.462	NA	0.301	NA	40.601	-153.435
35	1	35	24.257	20.304	0	2	41	7.464	0.584	NA	0.207	NA	-161.565	157.834
36	1	36	24.715	20.141	0	2	27.5	7.949	0.714	NA	0.486	NA	-19.654	141.911
37	1	37	24.453	20.337	0	2	53.25	8.276	0.494	NA	0.327	NA	143.13	162.784
38	1	38	24.551	20.5	0	2	35.667	8.467	0.328	NA	0.19	NA	59.036	-84.094
39	1	39	24.388	19.651	0	2	41	9.332	1.183	NA	0.865	NA	-100.886	-159.922
40	1	40	24.747	19.52	0	2	10.75	9.714	1.327	NA	0.382	NA	-19.983	80.902
41	2	1	23.539	14.358	0	2	38.083	0	0	NA	NA	NA	NA	NA
42	2	2	23.506	14.979	0	2	57.667	0.622	0.622	NA	0.622	NA	93.013	NA
43	2	3	24.029	15.535	0	2	46.5	1.384	1.274	NA	0.763	NA	46.736	-46.277
44	2	4	23.931	16.678	0	2	15.889	2.532	2.352	NA	1.148	NA	94.899	48.163
45	2	5	24.159	16.645	0	2	13.5	2.763	2.37	NA	0.231	NA	-8.13	-103.029
46	2	6	24.061	17.266	0	2	91.667	3.391	2.954	NA	0.628	NA	98.973	107.103
47	2	7	24.061	17.658	0	2	63.25	3.783	3.341	NA	0.392	NA	90	-8.973
48	2	8	24.29	18.41	0	2	104.028	4.569	4.12	NA	0.785	NA	73.072	-16.928
49	2	9	24.355	18.279	0	2	74	4.715	4.005	NA	0.146	NA	-63.435	-136.507
50	2	10	24.029	18.213	0	2	102.389	5.048	3.886	NA	0.333	NA	-168.69	-105.255
51	2	11	24.29	18.017	0	2	58.139	5.375	3.735	NA	0.327	NA	-36.87	131.82
52	2	12	24.29	17.821	0	2	40.25	5.571	3.544	NA	0.196	NA	-90	-53.13
53	2	13	24.388	18.213	0	2	201.5	5.975	3.948	NA	0.404	NA	75.964	165.964
54	2	14	24.323	18.377	0	2	142.917	6.151	4.094	NA	0.176	NA	111.801	35.838
55	2	15	24.29	18.475	0	2	133.417	6.254	4.184	NA	0.103	NA	108.435	-3.366
56	2	16	24.29	18.475	0	2	183.25	6.254	4.184	NA	0	NA	0	-108.435
57	2	17	24.323	18.606	0	2	244.639	6.389	4.319	NA	0.135	NA	75.964	75.964
58	2	18	24.388	18.704	0	2	220.5	6.507	4.427	NA	0.118	NA	56.31	-19.654
59	2	19	24.388	18.704	0	2	254.028	6.507	4.427	NA	0	NA	0	-56.31
60	2	20	24.388	18.704	0	2	251.667	6.507	4.427	NA	0	NA	0	0
61	2	21	24.388	18.802	0	2	246.5	6.605	4.524	NA	0.098	NA	90	90
62	2	22	24.453	18.802	0	2	220.583	6.67	4.536	NA	0.065	NA	0	-90
63	2	23	24.453	18.41	0	2	231.583	7.062	4.153	NA	0.392	NA	-90	-90
64	2	24	24.551	18.704	0	2	254.417	7.372	4.462	NA	0.31	NA	71.565	161.565
65	2	25	24.323	19.161	0	2	214.583	7.883	4.866	NA	0.511	NA	116.565	45
66	2	26	24.323	19.488	0	2	255	8.21	5.189	NA	0.327	NA	90	-26.565
67	2	27	24.323	19.39	0	2	243.75	8.308	5.092	NA	0.098	NA	-90	-180
68	2	28	24.421	19.259	0	2	245	8.471	4.979	NA	0.163	NA	-53.13	36.87
69	2	29	24.421	19.259	0	2	255	8.471	4.979	NA	0	NA	0	53.13
70	2	30	24.453	19.161	0	2	255	8.575	4.889	NA	0.103	NA	-71.565	-71.565
71	2	31	24.453	19.226	0	2	247.5	8.64	4.953	NA	0.065	NA	90	161.565
72	2	32	24.453	19.226	0	2	234	8.64	4.953	NA	0	NA	0	-90
73	2	33	24.486	19.194	0	2	250.694	8.686	4.927	NA	0.046	NA	-45	-45
74	2	34	24.486	19.03	0	2	212.5	8.85	4.767	NA	0.163	NA	-90	-45
75	2	35	24.453	19.063	0	2	253.25	8.896	4.793	NA	0.046	NA	135	-135
76	2	36	24.453	19.063	0	2	233	8.896	4.793	NA	0	NA	0	-135
77	2	37	24.453	19.063	0	2	86.25	8.896	4.793	NA	0	NA	0	0
78	2	38	24.29	18.213	0	2	114.5	9.761	3.928	NA	0.865	NA	-100.886	-100.886
79	2	39	24.453	18.769	0	2	115.5	10.34	4.504	NA	0.579	NA	73.61	174.496
80	2	40	24.323	18.606	0	2	85.75	10.549	4.319	NA	0.209	NA	-128.66	157.73
81	2	41	24.323	18.475	0	2	107.083	10.68	4.19	NA	0.131	NA	-90	38.66
82	2	42	24.323	18.475	0	2	135.917	10.68	4.19	NA	0	NA	0	90
83	2	43	24.323	18.344	0	2	116.917	10.81	4.062	NA	0.131	NA	-90	-90
84	2	44	24.486	19.128	0	2	217.778	11.611	4.863	NA	0.801	NA	78.232	168.232
85	2	45	24.486	19.194	0	2	231.111	11.677	4.927	NA	0.065	NA	90	11.768
86	2	46	24.486	18.998	0	2	149.306	11.873	4.735	NA	0.196	NA	-90	-180
87	2	47	24.421	19.03	0	2	140.694	11.946	4.754	NA	0.073	NA	153.435	-116.565
88	2	48	24.421	18.9	0	2	194.694	12.076	4.626	NA	0.131	NA	-90	116.565
89	2	49	24.323	18.867	0	2	137	12.18	4.576	NA	0.103	NA	-161.565	-71.565
90	2	50	24.519	18.769	0	2	159.5	12.399	4.518	NA	0.219	NA	-26.565	135
91	2	51	24.519	18.769	0	2	184.667	12.399	4.518	NA	0	NA	0	26.565
92	2	52	24.486	18.834	0	2	130.389	12.472	4.575	NA	0.073	NA	116.565	116.565
93	2	53	24.453	18.834	0	2	162.75	12.504	4.568	NA	0.033	NA	180	63.435
94	2	54	24.453	18.867	0	2	111.25	12.537	4.6	NA	0.033	NA	90	-90
95	2	55	24.453	18.769	0	2	165.25	12.635	4.504	NA	0.098	NA	-90	-180
96	2	56	24.453	18.769	0	2	132	12.635	4.504	NA	0	NA	0	90
97	2	57	24.453	18.769	0	2	107.25	12.635	4.504	NA	0	NA	0	0
98	2	58	24.388	18.769	0	2	144.333	12.7	4.491	NA	0.065	NA	180	180
99	2	59	24.421	19.096	0	2	99.028	13.029	4.819	NA	0.328	NA	84.289	-95.711
100	2	60	24.421	19.455	0	2	148.917	13.388	5.172	NA	0.359	NA	90	5.711
101	2	61	24.421	19.52	0	2	175.556	13.454	5.237	NA	0.065	NA	90	0
102	2	62	24.421	19.52	0	2	191.833	13.454	5.237	NA	0	NA	0	-90
103	2	63	24.486	19.749	0	2	104.5	13.691	5.473	NA	0.238	NA	74.055	74.055
104	2	65	24.682	20.5	0	2	91.222	14.468	6.247	NA	0.777	NA	75.379	1.325
105	3	1	22.069	8.576	0	2	42.417	0	0	NA	NA	NA	NA	NA
106	3	2	21.709	9.197	0	2	31.167	0.717	0.717	NA	0.717	NA	120.069	NA
107	3	3	21.644	9.131	0	2	48.611	0.81	0.699	NA	0.092	NA	-135	104.931
108	3	4	21.35	9.295	0	2	19.111	1.146	1.016	NA	0.336	NA	150.945	-74.055
109	3	5	21.578	9.752	0	2	69.917	1.657	1.274	NA	0.511	NA	63.435	-87.51
110	3	6	21.644	9.85	0	2	79.5	1.775	1.343	NA	0.118	NA	56.31	-7.125
111	3	7	21.677	9.752	0	2	115.5	1.878	1.24	NA	0.103	NA	-71.565	-127.875
112	3	8	21.611	9.981	0	2	59.083	2.116	1.477	NA	0.238	NA	105.945	177.51
113	3	9	21.677	10.144	0	2	107.167	2.292	1.616	NA	0.176	NA	68.199	-37.747
114	3	10	21.709	10.177	0	2	33.917	2.338	1.641	NA	0.046	NA	45	-23.199
115	3	11	21.84	10.83	0	2	58.667	3.005	2.266	NA	0.666	NA	78.69	33.69
116	3	12	22.101	11.287	0	2	57.5	3.532	2.712	NA	0.527	NA	60.255	-18.435
117	3	13	22.134	11.418	0	2	94.833	3.666	2.843	NA	0.135	NA	75.964	15.709
118	3	14	21.971	12.137	0	2	81.972	4.403	3.562	NA	0.737	NA	102.804	26.841
119	3	15	22.101	12.333	0	2	107.25	4.639	3.757	NA	0.236	NA	56.31	-46.494
120	3	16	21.84	11.941	0	2	58.167	5.11	3.373	NA	0.471	NA	-123.69	180
121	3	17	21.938	11.712	0	2	79.75	5.359	3.139	NA	0.249	NA	-66.801	56.889
122	3	18	21.84	11.647	0	2	50.833	5.477	3.079	NA	0.118	NA	-146.31	-79.509
123	3	19	21.742	11.385	0	2	111.222	5.756	2.829	NA	0.279	NA	-110.556	35.754
124	3	20	21.84	11.385	0	2	74.278	5.854	2.819	NA	0.098	NA	0	110.556
125	3	21	21.873	11.516	0	2	64.583	5.989	2.947	NA	0.135	NA	75.964	75.964
126	3	22	21.742	11.418	0	2	96.083	6.152	2.861	NA	0.163	NA	-143.13	140.906
127	3	23	21.742	11.483	0	2	58.583	6.217	2.926	NA	0.065	NA	90	-126.87
128	3	24	21.578	10.536	0	2	75.167	7.179	2.021	NA	0.961	NA	-99.782	170.218
129	3	25	21.546	10.34	0	2	69.833	7.377	1.84	NA	0.199	NA	-99.462	0.32
130	3	26	21.546	9.883	0	2	59.556	7.835	1.407	NA	0.457	NA	-90	9.462
131	3	27	21.513	9.131	0	2	116.833	8.587	0.785	NA	0.752	NA	-92.49	-2.49
132	3	28	21.513	9.099	0	2	96.083	8.62	0.763	NA	0.033	NA	-90	2.49
133	3	29	21.546	9.099	0	2	91.139	8.652	0.739	NA	0.033	NA	0	90
134	3	30	21.611	9.033	0	2	76.75	8.745	0.647	NA	0.092	NA	-45	-45
135	3	31	21.677	9.164	0	2	91.917	8.891	0.707	NA	0.146	NA	63.435	108.435
136	3	32	21.677	9.164	0	2	118	8.891	0.707	NA	0	NA	0	-63.435
137	3	33	21.709	9.164	0	2	69.75	8.923	0.689	NA	0.033	NA	0	0
138	3	34	21.578	9.229	0	2	77.889	9.069	0.817	NA	0.146	NA	153.435	153.435
139	3	35	21.578	9.131	0	2	66.778	9.168	0.741	NA	0.098	NA	-90	116.565
140	3	36	21.546	9.131	0	2	60.528	9.2	0.763	NA	0.033	NA	180	-90
141	3	37	21.644	9.491	0	2	79.222	9.573	1.009	NA	0.372	NA	74.745	-105.255
142	3	38	21.709	9.523	0	2	103.333	9.646	1.013	NA	0.073	NA	26.565	-48.18
143	3	39	21.84	10.405	0	2	38.361	10.537	1.844	NA	0.892	NA	81.573	55.008
144	3	40	21.905	11.026	0	2	49.5	11.162	2.456	NA	0.624	NA	83.991	2.418
145	3	41	21.775	11.287	0	2	40.25	11.454	2.727	NA	0.292	NA	116.565	32.574
146	3	42	21.775	11.451	0	2	56.417	11.617	2.89	NA	0.163	NA	90	-26.565
147	3	43	21.578	11.483	0	2	89.806	11.816	2.949	NA	0.199	NA	170.538	80.538
148	3	44	21.448	11.124	0	2	74	12.198	2.623	NA	0.382	NA	-109.983	79.479
149	3	45	21.186	11.124	0	2	54.75	12.46	2.697	NA	0.261	NA	180	-70.017
150	3	46	21.35	11.287	0	2	15.556	12.691	2.805	NA	0.231	NA	45	-135
