Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.308	15.134	0	2	101.5	0	0	NA	NA	NA	NA	NA
2	1	2	11.308	15.185	0	2	202.722	0.051	0.051	NA	0.051	NA	90	NA
3	1	3	11.308	15.236	0	2	165.806	0.103	0.103	NA	0.051	NA	90	0
4	1	4	11.103	15.313	0	2	73.361	0.322	0.273	NA	0.219	NA	159.444	69.444
5	1	5	11.257	15.467	0	2	176	0.54	0.338	NA	0.218	NA	45	-114.444
6	1	6	11.385	15.698	0	2	115.056	0.804	0.57	NA	0.264	NA	60.945	15.945
7	1	7	11.385	15.698	0	2	204.833	0.804	0.57	NA	0	NA	0	-60.945
8	1	8	11.103	15.339	0	2	159.583	1.261	0.29	NA	0.457	NA	-128.157	-128.157
9	1	9	11.103	15.339	0	2	205.417	1.261	0.29	NA	0	NA	0	128.157
10	1	10	11.18	15.467	0	2	157.139	1.411	0.358	NA	0.15	NA	59.036	59.036
11	1	11	10.744	14.389	0	2	134.917	2.574	0.934	NA	1.163	NA	-112.036	-171.072
12	1	12	10.615	13.388	0	2	55.417	3.584	1.878	NA	1.009	NA	-97.306	14.73
13	1	13	10.846	13.953	0	2	93.528	4.194	1.268	NA	0.61	NA	67.751	165.057
14	1	14	10.59	13.337	0	2	161.167	4.861	1.935	NA	0.667	NA	-112.62	179.629
15	1	15	10.615	13.337	0	2	57.361	4.887	1.926	NA	0.026	NA	0	112.62
16	1	16	10.564	13.824	0	2	77	5.377	1.506	NA	0.49	NA	96.009	96.009
17	1	17	11.154	14.286	0	2	85	6.127	0.861	NA	0.75	NA	38.047	-57.962
18	1	18	11.283	14.389	0	2	62.833	6.291	0.745	NA	0.164	NA	38.66	0.613
19	1	19	11.745	15.288	0	2	78.25	7.302	0.463	NA	1.01	NA	62.784	24.124
20	1	20	11.668	15.519	0	2	99	7.545	0.527	NA	0.244	NA	108.435	45.651
21	1	21	11.36	15.134	0	2	183.25	8.039	0.051	NA	0.493	NA	-128.66	122.905
22	1	22	11.36	15.313	0	2	112.583	8.218	0.187	NA	0.18	NA	90	-141.34
23	1	23	11.565	15.442	0	2	96.167	8.46	0.401	NA	0.242	NA	32.005	-57.995
24	1	24	11.591	15.288	0	2	127.75	8.617	0.322	NA	0.156	NA	-80.538	-112.543
25	1	25	11.591	15.724	0	2	88	9.053	0.655	NA	0.436	NA	90	170.538
26	1	26	11.925	16.032	0	2	160.694	9.507	1.089	NA	0.454	NA	42.709	-47.291
27	1	27	12.053	16.186	0	2	165.25	9.708	1.289	NA	0.201	NA	50.194	7.485
28	1	28	12.233	16.443	0	2	170.75	10.021	1.603	NA	0.313	NA	55.008	4.814
29	1	29	11.899	16.186	0	2	180.583	10.442	1.207	NA	0.421	NA	-142.431	162.561
30	1	30	11.719	16.058	0	2	133.75	10.663	1.011	NA	0.221	NA	-144.462	-2.031
31	1	31	11.719	15.929	0	2	192.833	10.791	0.896	NA	0.128	NA	-90	54.462
32	1	32	11.796	16.032	0	2	141.167	10.92	1.022	NA	0.128	NA	53.13	143.13
33	1	33	11.899	16.16	0	2	162.583	11.084	1.185	NA	0.164	NA	51.34	-1.79
34	1	34	11.565	16.032	0	2	115.083	11.442	0.934	NA	0.358	NA	-158.962	149.697
35	1	35	11.617	15.955	0	2	185.639	11.534	0.877	NA	0.093	NA	-56.31	102.653
36	1	36	11.745	15.929	0	2	125.083	11.665	0.908	NA	0.131	NA	-11.31	45
37	1	37	12.489	16.571	0	2	126.028	12.648	1.86	NA	0.983	NA	40.764	52.074
38	1	38	12.489	16.597	0	2	176	12.674	1.88	NA	0.026	NA	90	49.236
