Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	5.282	14.802	0	2	158	0	0	NA	NA	NA	NA	NA
2	1	2	5.168	14.802	0	2	93	0.114	0.114	NA	0.114	NA	180	NA
3	1	3	5.168	14.802	0	2	83	0.114	0.114	NA	0	NA	0	-180
4	1	4	4.599	14.84	0	2	18	0.684	0.684	NA	0.57	NA	176.186	176.186
5	1	5	4.068	15.144	0	2	18	1.296	1.261	NA	0.612	NA	150.255	-25.931
6	1	6	3.044	15.561	0	2	37	2.401	2.363	NA	1.106	NA	157.834	7.579
7	1	7	2.399	15.789	0	2	139	3.085	3.047	NA	0.684	NA	160.56	2.726
8	1	8	2.209	15.902	0	2	74	3.306	3.263	NA	0.221	NA	149.036	-11.524
9	1	9	2.285	16.016	0	2	83	3.443	3.233	NA	0.137	NA	56.31	-92.726
10	1	10	2.172	16.016	0	2	46	3.557	3.339	NA	0.114	NA	180	123.69
11	1	11	2.361	15.865	0	2	37	3.8	3.108	NA	0.243	NA	-38.66	141.34
12	1	12	2.437	15.751	0	2	46	3.937	2.999	NA	0.137	NA	-56.31	-17.65
13	1	13	2.437	15.789	0	2	74	3.975	3.011	NA	0.038	NA	90	146.31
14	1	14	2.247	15.675	0	2	27	4.196	3.157	NA	0.221	NA	-149.036	120.964
15	1	15	2.096	15.523	0	2	55	4.41	3.267	NA	0.215	NA	-135	14.036
16	1	16	2.437	15.182	0	2	74	4.893	2.87	NA	0.483	NA	-45	90
17	1	17	1.565	15.751	0	2	9	5.935	3.836	NA	1.042	NA	146.889	-168.111
18	1	18	1.982	16.737	0	2	18	7.005	3.825	NA	1.071	NA	67.068	-79.821
19	1	19	2.399	16.509	0	2	93	7.481	3.35	NA	0.475	NA	-28.61	-95.678
20	2	1	7.368	16.547	0	2	255	0	0	NA	NA	NA	NA	NA
21	2	2	7.444	16.585	0	2	255	0.085	0.085	NA	0.085	NA	26.565	NA
22	2	3	7.671	16.585	0	2	130	0.312	0.306	NA	0.228	NA	0	-26.565
23	2	4	7.937	16.699	0	2	158	0.601	0.589	NA	0.289	NA	23.199	23.199
24	2	5	8.165	16.775	0	2	167	0.841	0.828	NA	0.24	NA	18.435	-4.764
25	2	6	8.165	16.775	0	2	130	0.841	0.828	NA	0	NA	0	-18.435
