Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	42.06	37.401	0	2	25	0	0	NA	NA	NA	NA	NA
2	1	2	42.127	37.401	0	2	8	0.068	0.068	NA	0.068	NA	0	NA
3	1	3	41.925	37.199	0	2	8	0.354	0.243	NA	0.286	NA	-135	-135
4	1	4	42.195	37.401	0	2	33	0.691	0.135	NA	0.338	NA	36.87	171.87
5	1	5	42.06	37.469	0	2	25	0.842	0.068	NA	0.151	NA	153.435	116.565
6	1	6	41.52	37.469	0	2	16	1.383	0.544	NA	0.54	NA	180	26.565
7	1	7	41.587	37.266	0	2	8	1.596	0.491	NA	0.213	NA	-71.565	108.435
8	1	8	41.722	37.401	0	2	41	1.787	0.338	NA	0.191	NA	45	116.565
9	1	9	41.722	37.536	0	2	25	1.922	0.364	NA	0.135	NA	90	45
10	1	10	41.925	37.334	0	2	16	2.208	0.151	NA	0.286	NA	-45	-135
11	1	11	41.992	37.401	0	2	16	2.304	0.068	NA	0.095	NA	45	90
12	1	12	42.33	36.929	0	2	8	2.885	0.544	NA	0.581	NA	-54.462	-99.462
13	1	13	42.397	37.064	0	2	33	3.036	0.477	NA	0.151	NA	63.435	117.897
14	1	14	42.397	37.334	0	2	25	3.306	0.344	NA	0.27	NA	90	26.565
15	1	15	42.397	37.266	0	2	25	3.373	0.364	NA	0.068	NA	-90	-180
16	1	16	42.397	37.266	0	2	8	3.373	0.364	NA	0	NA	0	90
17	1	17	42.465	37.199	0	2	25	3.469	0.453	NA	0.095	NA	-45	-45
18	1	18	42.397	37.199	0	2	16	3.536	0.394	NA	0.068	NA	180	-135
19	1	19	42.397	37.199	0	2	16	3.536	0.394	NA	0	NA	0	-180
20	1	20	42.667	36.861	0	2	16	3.968	0.813	NA	0.432	NA	-51.34	-51.34
21	1	21	42.6	36.861	0	2	16	4.036	0.764	NA	0.068	NA	180	-128.66
22	1	22	42.532	36.726	0	2	25	4.187	0.824	NA	0.151	NA	-116.565	63.435
23	1	23	42.735	36.726	0	2	25	4.389	0.955	NA	0.203	NA	0	116.565
24	1	24	42.465	36.186	0	2	16	4.993	1.281	NA	0.604	NA	-116.565	-116.565
25	2	1	42.465	40.439	0	2	41	0	0	NA	NA	NA	NA	NA
26	2	2	42.33	40.372	0	2	16	0.151	0.151	NA	0.151	NA	-153.435	NA
27	2	3	42.33	40.372	0	2	16	0.151	0.151	NA	0	NA	0	153.435
28	2	4	42.6	40.372	0	2	8	0.421	0.151	NA	0.27	NA	0	0
29	2	5	42.532	40.439	0	2	25	0.516	0.068	NA	0.095	NA	135	135
30	2	6	42.465	40.507	0	2	0	0.612	0.068	NA	0.095	NA	135	0
31	2	7	42.465	40.507	0	2	8	0.612	0.068	NA	0	NA	0	-135
32	2	8	42.33	40.507	0	2	0	0.747	0.151	NA	0.135	NA	180	180
33	2	9	42.262	40.102	0	2	58	1.158	0.394	NA	0.411	NA	-99.462	80.538
34	2	10	42.262	40.102	0	2	16	1.158	0.394	NA	0	NA	0	99.462
35	2	11	42.06	40.304	0	2	50	1.444	0.427	NA	0.286	NA	135	135
36	2	12	42.127	40.372	0	2	108	1.54	0.344	NA	0.095	NA	45	-90
37	2	13	42.127	40.507	0	2	133	1.675	0.344	NA	0.135	NA	90	45
38	2	14	42.465	39.967	0	2	33	2.311	0.473	NA	0.637	NA	-57.995	-147.995
