Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	29.156	21.188	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	29.156	21.429	0	2	11	0.241	0.241	NA	0.241	NA	90	NA
3	1	3	29.638	21.67	0	2	0	0.781	0.683	NA	0.54	NA	26.565	-63.435
4	1	4	29.638	21.912	0	2	11	1.023	0.871	NA	0.241	NA	90	63.435
5	1	5	29.88	22.073	0	2	11	1.313	1.144	NA	0.29	NA	33.69	-56.31
6	1	6	29.88	22.234	0	2	23	1.474	1.273	NA	0.161	NA	90	56.31
7	1	7	29.075	21.59	0	2	0	2.505	0.41	NA	1.031	NA	-141.34	128.66
8	1	8	28.914	21.107	0	2	0	3.014	0.255	NA	0.509	NA	-108.435	32.905
9	1	9	28.834	20.946	0	2	0	3.194	0.402	NA	0.18	NA	-116.565	-8.13
10	1	10	28.19	20.946	0	2	11	3.838	0.996	NA	0.644	NA	180	-63.435
11	1	11	28.592	20.463	0	2	11	4.466	0.918	NA	0.629	NA	-50.194	129.806
12	1	12	28.431	20.383	0	2	0	4.646	1.083	NA	0.18	NA	-153.435	-103.241
13	1	13	28.19	20.383	0	2	11	4.888	1.257	NA	0.241	NA	180	-26.565
14	1	14	28.109	20.141	0	2	23	5.142	1.48	NA	0.255	NA	-108.435	71.565
15	1	15	28.27	20.383	0	2	11	5.432	1.196	NA	0.29	NA	56.31	164.745
16	1	16	28.351	20.544	0	2	23	5.612	1.031	NA	0.18	NA	63.435	7.125
17	1	17	28.19	20.624	0	2	0	5.792	1.118	NA	0.18	NA	153.435	90
18	1	18	28.27	20.463	0	2	0	5.972	1.144	NA	0.18	NA	-63.435	143.13
19	1	19	28.512	20.383	0	2	23	6.227	1.031	NA	0.255	NA	-18.435	45
20	1	20	28.753	20.383	0	2	11	6.468	0.9	NA	0.241	NA	0	18.435
21	1	21	28.673	20.222	0	2	11	6.648	1.08	NA	0.18	NA	-116.565	-116.565
22	1	22	28.834	20.463	0	2	0	6.938	0.793	NA	0.29	NA	56.31	172.875
23	1	23	28.753	20.383	0	2	0	7.052	0.9	NA	0.114	NA	-135	168.69
24	1	24	28.753	20.302	0	2	11	7.133	0.972	NA	0.08	NA	-90	45
25	1	25	28.995	20.383	0	2	23	7.387	0.821	NA	0.255	NA	18.435	108.435
26	1	26	28.673	20.302	0	2	11	7.719	1.008	NA	0.332	NA	-165.964	175.601
27	1	27	29.075	20.383	0	2	11	8.129	0.809	NA	0.41	NA	11.31	177.274
28	1	28	28.995	20.463	0	2	11	8.243	0.742	NA	0.114	NA	135	123.69
29	1	29	28.753	20.222	0	2	0	8.585	1.046	NA	0.341	NA	-135	90
30	1	30	28.431	19.739	0	2	11	9.165	1.62	NA	0.58	NA	-123.69	11.31
31	1	31	28.592	20.302	0	2	11	9.751	1.049	NA	0.586	NA	74.055	-162.255
32	1	32	29.317	20.785	0	2	0	10.622	0.433	NA	0.871	NA	33.69	-40.365
33	2	1	30.443	20.222	0	2	0	0	0	NA	NA	NA	NA	NA
34	2	2	30.765	20.302	0	2	0	0.332	0.332	NA	0.332	NA	14.036	NA
35	2	3	30.524	20.222	0	2	11	0.586	0.08	NA	0.255	NA	-161.565	-175.601
36	2	4	30.282	19.98	0	2	0	0.928	0.29	NA	0.341	NA	-135	26.565
37	2	5	30.121	19.578	0	2	0	1.361	0.72	NA	0.433	NA	-111.801	23.199
38	2	6	29.96	19.739	0	2	0	1.589	0.683	NA	0.228	NA	135	-113.199
39	2	7	30.363	19.9	0	2	11	2.022	0.332	NA	0.433	NA	21.801	-113.199
40	2	8	30.524	19.9	0	2	0	2.183	0.332	NA	0.161	NA	0	-21.801
41	2	9	30.363	20.222	0	2	11	2.543	0.08	NA	0.36	NA	116.565	116.565
42	2	10	29.799	20.222	0	2	0	3.107	0.644	NA	0.563	NA	180	63.435
43	2	11	29.317	19.739	0	2	0	3.79	1.226	NA	0.683	NA	-135	45
44	2	12	29.156	19.014	0	2	11	4.532	1.765	NA	0.742	NA	-102.529	32.471
45	2	13	29.156	18.934	0	2	0	4.612	1.821	NA	0.08	NA	-90	12.529
46	2	14	28.673	17.807	0	2	0	5.838	2.994	NA	1.226	NA	-113.199	-23.199
47	2	15	28.351	17.485	0	2	0	6.293	3.445	NA	0.455	NA	-135	-21.801
48	2	16	28.351	17.566	0	2	0	6.374	3.381	NA	0.08	NA	90	-135
49	2	17	28.19	17.324	0	2	23	6.664	3.671	NA	0.29	NA	-123.69	146.31
50	2	18	28.109	17.405	0	2	0	6.778	3.658	NA	0.114	NA	135	-101.31
51	2	19	27.626	17.244	0	2	23	7.287	4.099	NA	0.509	NA	-161.565	63.435
52	2	20	27.707	17.324	0	2	0	7.401	3.985	NA	0.114	NA	45	-153.435
53	2	21	28.029	18.129	0	2	0	8.267	3.195	NA	0.867	NA	68.199	23.199
54	3	1	30.604	23.924	0	2	0	0	0	NA	NA	NA	NA	NA
55	3	2	30.524	23.683	0	2	11	0.255	0.255	NA	0.255	NA	-108.435	NA
56	3	3	29.799	23.039	0	2	11	1.224	1.196	NA	0.969	NA	-138.366	-29.932
57	3	4	29.799	22.556	0	2	34	1.707	1.587	NA	0.483	NA	-90	48.366
58	4	1	24.648	21.268	0	2	0	0	0	NA	NA	NA	NA	NA
59	4	2	24.809	21.188	0	2	0	0.18	0.18	NA	0.18	NA	-26.565	NA
60	4	3	24.729	21.188	0	2	11	0.26	0.114	NA	0.08	NA	180	-153.435
61	4	4	24.568	21.107	0	2	0	0.44	0.18	NA	0.18	NA	-153.435	26.565
62	4	5	24.809	20.946	0	2	0	0.731	0.36	NA	0.29	NA	-33.69	119.745
63	4	6	24.085	20.785	0	2	11	1.473	0.742	NA	0.742	NA	-167.471	-133.781
64	4	7	24.729	20.785	0	2	0	2.117	0.49	NA	0.644	NA	0	167.471
65	4	8	24.487	21.027	0	2	0	2.458	0.29	NA	0.341	NA	135	135
66	4	9	24.89	20.866	0	2	0	2.891	0.469	NA	0.433	NA	-21.801	-156.801
67	4	10	24.166	20.946	0	2	0	3.62	0.58	NA	0.729	NA	173.66	-164.539
68	4	11	25.051	21.107	0	2	11	4.52	0.433	NA	0.9	NA	10.305	-163.355
69	4	12	24.809	21.349	0	2	0	4.862	0.18	NA	0.341	NA	135	124.695
70	4	13	25.373	21.349	0	2	11	5.425	0.729	NA	0.563	NA	0	-135
71	4	14	24.487	21.429	0	2	11	6.314	0.228	NA	0.889	NA	174.806	174.806
72	4	15	24.729	21.429	0	2	0	6.555	0.18	NA	0.241	NA	0	-174.806
73	4	16	24.809	21.268	0	2	0	6.735	0.161	NA	0.18	NA	-63.435	-63.435
74	4	17	24.568	21.349	0	2	0	6.99	0.114	NA	0.255	NA	161.565	-135
75	4	18	25.534	21.349	0	2	23	7.956	0.889	NA	0.966	NA	0	-161.565
76	4	19	24.648	21.027	0	2	0	8.898	0.241	NA	0.942	NA	-160.017	-160.017
77	4	20	24.648	21.188	0	2	11	9.059	0.08	NA	0.161	NA	90	-109.983
78	4	21	24.729	21.268	0	2	0	9.173	0.08	NA	0.114	NA	45	-45
79	4	22	24.568	20.946	0	2	46	9.532	0.332	NA	0.36	NA	-116.565	-161.565
80	4	23	24.729	21.59	0	2	23	10.196	0.332	NA	0.664	NA	75.964	-167.471
81	4	24	24.89	21.429	0	2	0	10.424	0.29	NA	0.228	NA	-45	-120.964
82	4	25	24.487	21.268	0	2	0	10.857	0.161	NA	0.433	NA	-158.199	-113.199
83	4	26	24.568	21.107	0	2	11	11.037	0.18	NA	0.18	NA	-63.435	94.764
84	4	27	24.648	21.027	0	2	0	11.151	0.241	NA	0.114	NA	-45	18.435
85	4	28	24.97	21.59	0	2	0	11.8	0.455	NA	0.649	NA	60.255	105.255
86	4	29	24.809	21.188	0	2	11	12.233	0.18	NA	0.433	NA	-111.801	-172.057
87	5	1	16.519	14.266	0	2	0	0	0	NA	NA	NA	NA	NA
88	5	2	16.359	14.588	0	2	0	0.36	0.36	NA	0.36	NA	116.565	NA
89	5	3	16.439	14.749	0	2	0	0.54	0.49	NA	0.18	NA	63.435	-53.13
90	5	4	16.6	14.588	0	2	0	0.768	0.332	NA	0.228	NA	-45	-108.435
91	5	5	16.922	14.427	0	2	0	1.127	0.433	NA	0.36	NA	-26.565	18.435
92	5	6	17.002	14.427	0	2	0	1.208	0.509	NA	0.08	NA	0	26.565
93	5	7	16.922	14.427	0	2	0	1.288	0.433	NA	0.08	NA	180	180
94	5	8	15.876	13.863	0	2	0	2.477	0.759	NA	1.188	NA	-151.699	28.301
95	5	9	15.795	13.863	0	2	0	2.557	0.829	NA	0.08	NA	180	-28.301
96	5	10	15.393	13.863	0	2	11	2.96	1.196	NA	0.402	NA	180	0
97	5	11	15.393	13.863	0	2	0	2.96	1.196	NA	0	NA	0	-180
98	5	12	15.554	14.024	0	2	11	3.187	0.996	NA	0.228	NA	45	45
99	5	13	15.876	14.105	0	2	0	3.519	0.664	NA	0.332	NA	14.036	-30.964
100	5	14	16.037	14.105	0	2	0	3.68	0.509	NA	0.161	NA	0	-14.036
101	5	15	16.037	14.105	0	2	0	3.68	0.509	NA	0	NA	0	0
102	5	16	16.117	14.185	0	2	0	3.794	0.41	NA	0.114	NA	45	45
103	5	17	16.6	14.829	0	2	0	4.599	0.569	NA	0.805	NA	53.13	8.13
104	5	18	15.795	14.024	0	2	0	5.737	0.764	NA	1.138	NA	-135	171.87
105	5	19	15.715	14.024	0	2	0	5.818	0.84	NA	0.08	NA	180	-45
106	5	20	15.634	13.863	0	2	0	5.998	0.972	NA	0.18	NA	-116.565	63.435
107	5	21	15.312	13.863	0	2	0	6.319	1.273	NA	0.322	NA	180	-63.435
108	5	22	14.829	13.461	0	2	0	6.948	1.872	NA	0.629	NA	-140.194	39.806
109	5	23	14.507	12.495	0	2	0	7.966	2.68	NA	1.018	NA	-108.435	31.759
110	5	24	13.542	12.173	0	2	0	8.984	3.64	NA	1.018	NA	-161.565	-53.13
111	5	25	13.381	11.61	0	2	0	9.57	4.112	NA	0.586	NA	-105.945	55.62
112	5	26	13.381	12.415	0	2	0	10.375	3.644	NA	0.805	NA	90	-164.055
113	5	27	12.656	11.932	0	2	0	11.246	4.514	NA	0.871	NA	-146.31	123.69
114	5	28	13.461	11.932	0	2	0	12.05	3.847	NA	0.805	NA	0	146.31
