 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,26.832,16.363,0,0,2,21,0,2
2,0.000,0,0,0,3.204,11.786,0,0,2,21,0,2
