Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	28.051	31.33	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	28.051	31.33	0	2	0	0	0	NA	0	NA	0	NA
3	1	3	27.504	31.33	0	2	0	0.546	0.546	NA	0.546	NA	180	180
4	1	4	27.778	31.284	0	2	11	0.823	0.277	NA	0.277	NA	-9.462	170.538
5	1	5	27.687	31.193	0	2	11	0.952	0.389	NA	0.129	NA	-135	-125.538
6	1	6	27.596	31.193	0	2	23	1.043	0.475	NA	0.091	NA	180	-45
7	1	7	27.596	31.193	0	2	23	1.043	0.475	NA	0	NA	0	-180
8	1	8	27.413	30.51	0	2	0	1.75	1.038	NA	0.707	NA	-104.931	-104.931
9	1	9	27.231	30.965	0	2	34	2.241	0.897	NA	0.49	NA	111.801	-143.267
10	1	10	27.277	30.92	0	2	11	2.305	0.876	NA	0.064	NA	-45	-156.801
11	1	11	27.732	31.284	0	2	11	2.888	0.322	NA	0.583	NA	38.66	83.66
12	1	12	27.732	31.238	0	2	23	2.934	0.332	NA	0.046	NA	-90	-128.66
13	1	13	27.55	31.056	0	2	34	3.191	0.571	NA	0.258	NA	-135	-45
14	1	14	27.368	30.783	0	2	11	3.52	0.875	NA	0.328	NA	-123.69	11.31
15	1	15	26.685	30.328	0	2	0	4.341	1.694	NA	0.821	NA	-146.31	-22.62
16	1	16	26.685	30.328	0	2	11	4.341	1.694	NA	0	NA	0	146.31
17	1	17	26.685	30.328	0	2	11	4.341	1.694	NA	0	NA	0	0
18	1	18	26.776	30.328	0	2	11	4.432	1.622	NA	0.091	NA	0	0
19	1	19	26.776	30.601	0	2	0	4.705	1.469	NA	0.273	NA	90	90
20	1	20	26.821	30.738	0	2	11	4.849	1.365	NA	0.144	NA	71.565	-18.435
21	1	21	26.821	30.692	0	2	0	4.895	1.385	NA	0.046	NA	-90	-161.565
22	1	22	26.594	30.738	0	2	0	5.127	1.573	NA	0.232	NA	168.69	-101.31
23	1	23	26.548	30.829	0	2	0	5.229	1.584	NA	0.102	NA	116.565	-52.125
24	1	24	27.322	31.011	0	2	11	6.024	0.795	NA	0.795	NA	13.241	-103.325
25	1	25	27.504	31.603	0	2	23	6.643	0.611	NA	0.619	NA	72.897	59.657
26	1	26	27.641	31.83	0	2	0	6.909	0.647	NA	0.266	NA	59.036	-13.861
27	1	27	27.96	32.286	0	2	0	7.465	0.961	NA	0.556	NA	55.008	-4.028
28	1	28	28.688	32.741	0	2	0	8.324	1.549	NA	0.859	NA	32.005	-23.003
29	1	29	29.189	33.106	0	2	23	8.943	2.11	NA	0.619	NA	36.027	4.022
30	1	30	30.328	33.971	0	2	11	10.373	3.487	NA	1.43	NA	37.235	1.207
31	1	31	30.328	34.654	0	2	0	11.056	4.029	NA	0.683	NA	90	52.765
32	1	32	30.965	35.61	0	2	11	12.205	5.178	NA	1.149	NA	56.31	-33.69
33	1	33	31.056	35.929	0	2	11	12.537	5.494	NA	0.332	NA	74.055	17.745
34	1	34	31.102	36.566	0	2	0	13.176	6.061	NA	0.639	NA	85.914	11.86
35	2	1	28.005	27.55	0	2	11	0	0	NA	NA	NA	NA	NA
36	2	2	27.96	27.14	0	2	0	0.412	0.412	NA	0.412	NA	-96.34	NA
37	2	3	27.687	27.413	0	2	0	0.799	0.347	NA	0.386	NA	135	-128.66
38	2	4	27.55	27.413	0	2	0	0.935	0.475	NA	0.137	NA	180	45
39	2	5	27.55	27.413	0	2	11	0.935	0.475	NA	0	NA	0	-180
40	2	6	27.459	27.322	0	2	0	1.064	0.592	NA	0.129	NA	-135	-135
41	2	7	27.459	27.413	0	2	0	1.155	0.563	NA	0.091	NA	90	-135
