 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,34.455,14.233,0.045,9,2,1,0,2
2,0.000,0,0,0,5.073,23.181,0.000,0,2,1,0,2
