Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.987	16.132	0	2	18	0	0	NA	NA	NA	NA	NA
2	1	2	11.488	16.094	0	2	37	0.501	0.501	NA	0.501	NA	-175.601	NA
3	1	3	11.488	16.094	0	2	37	0.501	0.501	NA	0	NA	0	175.601
4	1	4	11.488	16.094	0	2	18	0.501	0.501	NA	0	NA	0	0
5	1	5	11.795	16.209	0	2	27	0.829	0.207	NA	0.328	NA	20.556	20.556
6	1	6	11.334	16.248	0	2	27	1.291	0.663	NA	0.462	NA	175.236	154.68
7	1	7	11.641	16.286	0	2	37	1.6	0.378	NA	0.309	NA	7.125	-168.111
8	1	8	11.488	16.324	0	2	9	1.759	0.535	NA	0.158	NA	165.964	158.839
9	1	9	10.605	16.44	0	2	46	2.649	1.416	NA	0.89	NA	172.569	6.605
10	2	1	14.904	15.326	0	2	18	0	0	NA	NA	NA	NA	NA
11	2	2	15.71	15.134	0	2	18	0.829	0.829	NA	0.829	NA	-13.392	NA
12	2	3	16.132	15.25	0	2	37	1.266	1.231	NA	0.438	NA	15.255	28.648
13	2	4	15.71	15.403	0	2	37	1.716	0.81	NA	0.449	NA	160.017	144.762
14	2	5	16.094	15.365	0	2	18	2.101	1.191	NA	0.386	NA	-5.711	-165.727
15	2	6	15.595	15.326	0	2	37	2.602	0.691	NA	0.501	NA	-175.601	-169.891
16	2	7	16.017	15.25	0	2	18	3.031	1.116	NA	0.429	NA	-10.305	165.296
17	2	8	15.71	15.173	0	2	0	3.348	0.821	NA	0.317	NA	-165.964	-155.659
18	2	9	15.825	15.173	0	2	0	3.463	0.934	NA	0.115	NA	0	165.964
19	2	10	15.48	15.211	0	2	9	3.811	0.587	NA	0.348	NA	173.66	173.66
20	2	11	15.442	15.019	0	2	9	4.006	0.619	NA	0.196	NA	-101.31	85.03
21	2	12	15.403	14.866	0	2	0	4.165	0.679	NA	0.158	NA	-104.036	-2.726
22	3	1	14.482	16.056	0	2	9	0	0	NA	NA	NA	NA	NA
23	3	2	13.215	16.209	0	2	37	1.276	1.276	NA	1.276	NA	173.089	NA
24	3	3	11.833	16.324	0	2	74	2.663	2.662	NA	1.387	NA	175.236	2.148
25	4	1	6.42	15.787	0	2	55	0	0	NA	NA	NA	NA	NA
26	4	2	6.42	15.787	0	2	55	0	0	NA	0	NA	0	NA
27	4	3	6.612	15.787	0	2	46	0.192	0.192	NA	0.192	NA	0	0
28	4	4	6.42	16.132	0	2	46	0.587	0.345	NA	0.395	NA	119.055	119.055
