Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	14.347	20.598	0	2	251	0	0	NA	NA	NA	NA	NA
2	1	2	14.401	20.544	0	2	167	0.076	0.076	NA	0.076	NA	-45	NA
3	1	3	14.401	20.383	0	2	255	0.238	0.222	NA	0.162	NA	-90	-45
4	1	4	14.078	20.329	0	2	158	0.566	0.381	NA	0.328	NA	-170.538	-80.538
5	1	5	14.078	20.329	0	2	251	0.566	0.381	NA	0	NA	0	170.538
6	1	6	14.078	20.329	0	2	255	0.566	0.381	NA	0	NA	0	0
7	1	7	14.078	20.329	0	2	195	0.566	0.381	NA	0	NA	0	0
8	1	8	14.078	20.383	0	2	186	0.62	0.345	NA	0.054	NA	90	90
9	1	9	14.186	20.49	0	2	121	0.772	0.194	NA	0.152	NA	45	-45
10	1	10	14.455	20.544	0	2	139	1.047	0.12	NA	0.275	NA	11.31	-33.69
11	1	11	14.455	20.49	0	2	177	1.101	0.152	NA	0.054	NA	-90	-101.31
12	1	12	14.455	20.49	0	2	121	1.101	0.152	NA	0	NA	0	90
13	1	13	14.347	20.49	0	2	177	1.208	0.108	NA	0.108	NA	180	180
14	1	14	14.347	20.49	0	2	149	1.208	0.108	NA	0	NA	0	-180
15	1	15	14.186	20.49	0	2	158	1.37	0.194	NA	0.162	NA	180	180
16	1	16	14.078	20.49	0	2	251	1.478	0.29	NA	0.108	NA	180	0
17	1	17	13.862	20.383	0	2	130	1.719	0.531	NA	0.241	NA	-153.435	26.565
18	1	18	13.647	20.383	0	2	139	1.934	0.733	NA	0.216	NA	180	-26.565
19	1	19	13.539	20.652	0	2	139	2.225	0.81	NA	0.29	NA	111.801	-68.199
20	1	20	13.324	20.868	0	2	37	2.529	1.059	NA	0.305	NA	135	23.199
21	1	21	12.569	20.975	0	2	139	3.291	1.818	NA	0.762	NA	171.87	36.87
22	1	22	12.569	20.975	0	2	158	3.291	1.818	NA	0	NA	0	-171.87
23	1	23	12.677	20.975	0	2	139	3.399	1.713	NA	0.108	NA	0	0
24	1	24	12.785	21.029	0	2	139	3.52	1.621	NA	0.12	NA	26.565	26.565
25	1	25	12.946	21.029	0	2	186	3.681	1.466	NA	0.162	NA	0	-26.565
26	1	26	12.946	21.029	0	2	233	3.681	1.466	NA	0	NA	0	0
27	1	27	13	21.029	0	2	158	3.735	1.414	NA	0.054	NA	0	0
28	1	28	12.839	20.868	0	2	111	3.964	1.533	NA	0.229	NA	-135	-135
29	1	29	12.839	20.868	0	2	177	3.964	1.533	NA	0	NA	0	135
30	1	30	12.839	20.868	0	2	205	3.964	1.533	NA	0	NA	0	0
31	1	31	12.785	20.76	0	2	139	4.084	1.571	NA	0.12	NA	-116.565	-116.565
32	1	32	13.162	20.706	0	2	149	4.465	1.19	NA	0.381	NA	-8.13	108.435
33	1	33	13.162	20.706	0	2	158	4.465	1.19	NA	0	NA	0	8.13
34	1	34	13.162	20.76	0	2	130	4.519	1.196	NA	0.054	NA	90	90
35	1	35	13.108	21.029	0	2	186	4.794	1.312	NA	0.275	NA	101.31	11.31
36	1	36	13.108	21.029	0	2	111	4.794	1.312	NA	0	NA	0	-101.31
37	1	37	13.216	21.083	0	2	158	4.915	1.231	NA	0.12	NA	26.565	26.565
38	1	38	13.216	21.083	0	2	167	4.915	1.231	NA	0	NA	0	-26.565
39	1	39	13.216	21.137	0	2	149	4.968	1.253	NA	0.054	NA	90	90
40	1	40	13.216	21.245	0	2	121	5.076	1.303	NA	0.108	NA	90	0
41	1	41	13.216	21.245	0	2	83	5.076	1.303	NA	0	NA	0	-90
42	1	42	13.216	21.299	0	2	111	5.13	1.331	NA	0.054	NA	90	90
43	1	43	13.27	21.514	0	2	74	5.352	1.414	NA	0.222	NA	75.964	-14.036
44	1	44	13.162	21.891	0	2	121	5.745	1.754	NA	0.392	NA	105.945	29.982
45	1	45	12.892	21.784	0	2	149	6.035	1.877	NA	0.29	NA	-158.199	95.856
46	1	46	12.839	21.784	0	2	167	6.089	1.919	NA	0.054	NA	180	-21.801
47	1	47	12.731	21.945	0	2	158	6.283	2.104	NA	0.194	NA	123.69	-56.31
48	1	48	12.677	22.107	0	2	130	6.453	2.251	NA	0.17	NA	108.435	-15.255
49	1	49	12.623	22.107	0	2	149	6.507	2.291	NA	0.054	NA	180	71.565
50	1	50	12.623	21.784	0	2	130	6.831	2.093	NA	0.323	NA	-90	90
51	2	1	6.318	22.592	0	2	111	0	0	NA	NA	NA	NA	NA
52	2	2	6.857	22.43	0	2	149	0.563	0.563	NA	0.563	NA	-16.699	NA
53	2	3	7.504	22.376	0	2	111	1.211	1.205	NA	0.649	NA	-4.764	11.936
54	2	4	8.258	21.73	0	2	186	2.205	2.123	NA	0.994	NA	-40.601	-35.838
55	2	5	7.773	21.891	0	2	223	2.716	1.615	NA	0.511	NA	161.565	-157.834
56	2	6	8.15	21.945	0	2	223	3.097	1.943	NA	0.381	NA	8.13	-153.435
57	2	7	8.366	21.73	0	2	255	3.402	2.222	NA	0.305	NA	-45	-53.13
58	2	8	8.15	21.73	0	2	167	3.618	2.025	NA	0.216	NA	180	-135
59	2	9	8.797	21.838	0	2	139	4.273	2.591	NA	0.656	NA	9.462	-170.538
60	2	10	8.689	21.676	0	2	205	4.468	2.542	NA	0.194	NA	-123.69	-133.152
61	2	11	8.474	21.945	0	2	111	4.813	2.25	NA	0.345	NA	128.66	-107.65
62	2	12	8.474	21.999	0	2	93	4.867	2.235	NA	0.054	NA	90	-38.66
63	2	13	9.875	21.137	0	2	214	6.512	3.843	NA	1.645	NA	-31.608	-121.608
64	2	14	10.468	21.137	0	2	83	7.104	4.397	NA	0.593	NA	0	31.608
65	2	15	10.414	21.137	0	2	121	7.158	4.346	NA	0.054	NA	180	180
66	2	16	10.575	21.245	0	2	223	7.353	4.465	NA	0.194	NA	33.69	-146.31
67	2	17	10.737	21.407	0	2	37	7.581	4.575	NA	0.229	NA	45	11.31
68	2	18	11.114	21.245	0	2	74	7.992	4.982	NA	0.41	NA	-23.199	-68.199
69	2	19	11.06	21.784	0	2	167	8.533	4.81	NA	0.542	NA	95.711	118.909
70	2	20	11.06	21.838	0	2	111	8.587	4.802	NA	0.054	NA	90	-5.711
71	2	21	11.276	21.622	0	2	74	8.892	5.052	NA	0.305	NA	-45	-135
72	2	22	11.922	21.407	0	2	83	9.573	5.728	NA	0.682	NA	-18.435	26.565
73	2	23	10.899	21.46	0	2	102	10.599	4.718	NA	1.025	NA	176.987	-164.578
74	2	24	10.414	21.622	0	2	74	11.11	4.209	NA	0.511	NA	161.565	-15.422
75	2	25	10.521	21.353	0	2	195	11.4	4.382	NA	0.29	NA	-68.199	130.236
76	2	26	10.791	21.191	0	2	111	11.714	4.687	NA	0.314	NA	-30.964	37.235
77	2	27	9.713	21.676	0	2	149	12.896	3.516	NA	1.182	NA	155.772	-173.264
78	2	28	9.875	21.838	0	2	139	13.125	3.636	NA	0.229	NA	45	-110.772
79	2	29	9.498	22.107	0	2	158	13.588	3.216	NA	0.464	NA	144.462	99.462
80	2	30	9.659	22.107	0	2	139	13.75	3.376	NA	0.162	NA	0	-144.462
81	2	31	9.498	21.784	0	2	37	14.111	3.28	NA	0.361	NA	-116.565	-116.565
82	2	32	9.39	21.945	0	2	93	14.306	3.139	NA	0.194	NA	123.69	-119.745
83	2	33	9.39	21.999	0	2	74	14.36	3.128	NA	0.054	NA	90	-33.69
84	2	34	9.282	22.269	0	2	121	14.65	2.981	NA	0.29	NA	111.801	21.801
85	2	35	9.336	22.053	0	2	74	14.872	3.065	NA	0.222	NA	-75.964	172.235
86	2	36	9.282	22.161	0	2	223	14.993	2.995	NA	0.12	NA	116.565	-167.471
87	2	37	9.228	22.323	0	2	93	15.163	2.922	NA	0.17	NA	108.435	-8.13
88	2	38	9.228	22.323	0	2	177	15.163	2.922	NA	0	NA	0	-108.435
89	2	39	9.228	22.107	0	2	102	15.378	2.95	NA	0.216	NA	-90	-90
90	2	40	9.282	22.161	0	2	37	15.455	2.995	NA	0.076	NA	45	135
91	2	41	9.12	22.323	0	2	111	15.683	2.815	NA	0.229	NA	135	90
92	3	1	16.287	24.424	0	2	121	0	0	NA	NA	NA	NA	NA
93	3	2	16.287	24.37	0	2	158	0.054	0.054	NA	0.054	NA	-90	NA
94	3	3	16.233	24.424	0	2	121	0.13	0.054	NA	0.076	NA	135	-135
95	3	4	15.695	24.155	0	2	65	0.733	0.651	NA	0.602	NA	-153.435	71.565
96	3	5	15.695	24.101	0	2	102	0.786	0.675	NA	0.054	NA	-90	63.435
97	3	6	15.587	24.101	0	2	111	0.894	0.772	NA	0.108	NA	180	-90
98	3	7	15.479	23.939	0	2	186	1.089	0.943	NA	0.194	NA	-123.69	56.31
99	3	8	14.832	23.831	0	2	111	1.744	1.571	NA	0.656	NA	-170.538	-46.848
100	3	9	15.263	23.831	0	2	130	2.175	1.183	NA	0.431	NA	0	170.538
101	3	10	15.263	23.778	0	2	158	2.229	1.211	NA	0.054	NA	-90	-90
102	3	11	15.371	24.64	0	2	255	3.098	0.941	NA	0.869	NA	82.875	172.875
103	3	12	15.371	24.963	0	2	186	3.421	1.063	NA	0.323	NA	90	7.125
104	3	13	15.371	25.34	0	2	255	3.798	1.296	NA	0.377	NA	90	0
105	3	14	15.21	26.58	0	2	242	5.048	2.41	NA	1.25	NA	97.431	7.431
106	3	15	15.425	27.226	0	2	255	5.73	2.932	NA	0.682	NA	71.565	-25.866
107	3	16	15.425	27.172	0	2	255	5.784	2.88	NA	0.054	NA	-90	-161.565
108	3	17	15.156	27.603	0	2	255	6.292	3.375	NA	0.508	NA	122.005	-147.995
109	3	18	15.156	27.603	0	2	255	6.292	3.375	NA	0	NA	0	-122.005
110	3	19	15.102	27.603	0	2	255	6.346	3.393	NA	0.054	NA	180	180
111	3	20	14.617	27.819	0	2	255	6.877	3.784	NA	0.531	NA	156.038	-23.962
112	3	21	14.617	27.603	0	2	255	7.092	3.591	NA	0.216	NA	-90	113.962
113	3	22	14.617	27.603	0	2	195	7.092	3.591	NA	0	NA	0	90
114	3	23	14.671	27.873	0	2	205	7.367	3.809	NA	0.275	NA	78.69	78.69
115	3	24	15.371	27.388	0	2	255	8.219	3.102	NA	0.852	NA	-34.695	-113.385
116	3	25	15.695	26.526	0	2	242	9.14	2.184	NA	0.921	NA	-69.444	-34.749
117	3	26	15.748	25.394	0	2	251	10.273	1.11	NA	1.133	NA	-87.274	-17.83
118	3	27	15.587	24.694	0	2	167	10.992	0.751	NA	0.719	NA	-102.995	-15.721
119	3	28	15.156	23.778	0	2	65	12.004	1.303	NA	1.012	NA	-115.201	-12.207
120	3	29	14.617	23.454	0	2	93	12.633	1.932	NA	0.628	NA	-149.036	-33.835
121	3	30	14.455	23.454	0	2	121	12.794	2.073	NA	0.162	NA	180	-30.964
122	3	31	14.24	23.346	0	2	102	13.035	2.314	NA	0.241	NA	-153.435	26.565
123	3	32	13.916	23.185	0	2	111	13.397	2.675	NA	0.361	NA	-153.435	0
124	3	33	13.593	23.131	0	2	74	13.725	2.989	NA	0.328	NA	-170.538	-17.103
