Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	7.24	19.666	0	2	55	0	0	NA	NA	NA	NA	NA
2	1	2	6.954	19.603	0	2	13	0.294	0.294	NA	0.294	NA	-167.471	NA
3	1	3	7.145	19.539	0	2	83	0.495	0.159	NA	0.202	NA	-18.435	149.036
4	1	4	7.177	19.571	0	2	83	0.54	0.115	NA	0.045	NA	45	63.435
5	1	5	7.336	19.698	0	2	41	0.744	0.101	NA	0.204	NA	38.66	-6.34
6	1	6	7.686	19.762	0	2	97	1.101	0.456	NA	0.356	NA	10.305	-28.355
7	1	7	7.718	19.762	0	2	55	1.132	0.487	NA	0.032	NA	0	-10.305
8	1	8	7.559	19.857	0	2	69	1.318	0.372	NA	0.186	NA	149.036	149.036
9	1	9	7.591	19.857	0	2	83	1.35	0.399	NA	0.032	NA	0	-149.036
10	1	10	7.591	19.857	0	2	41	1.35	0.399	NA	0	NA	0	0
11	1	11	7.368	19.443	0	2	83	1.82	0.257	NA	0.47	NA	-118.301	-118.301
12	1	12	7.017	19.379	0	2	0	2.177	0.363	NA	0.356	NA	-169.695	-51.394
13	1	13	6.062	19.348	0	2	55	3.133	1.221	NA	0.956	NA	-178.091	-8.396
14	1	14	5.902	19.348	0	2	27	3.292	1.376	NA	0.159	NA	180	-1.909
15	1	15	6.253	19.634	0	2	41	3.745	0.988	NA	0.453	NA	39.289	-140.711
16	1	16	6.508	19.698	0	2	55	4.008	0.733	NA	0.263	NA	14.036	-25.253
17	1	17	6.571	19.539	0	2	69	4.179	0.681	NA	0.172	NA	-68.199	-82.235
18	1	18	7.368	19.539	0	2	13	4.976	0.18	NA	0.797	NA	0	68.199
19	1	19	8.037	19.125	0	2	83	5.763	0.963	NA	0.787	NA	-31.759	-31.759
20	1	20	7.814	19.22	0	2	41	6.006	0.727	NA	0.243	NA	156.801	-171.439
21	1	21	7.814	19.316	0	2	41	6.101	0.672	NA	0.096	NA	90	-66.801
22	1	22	7.814	19.316	0	2	69	6.101	0.672	NA	0	NA	0	-90
23	1	23	7.846	19.316	0	2	55	6.133	0.699	NA	0.032	NA	0	0
24	1	24	8.101	19.379	0	2	97	6.396	0.907	NA	0.263	NA	14.036	14.036
